experiment_id,assignment_id,customer_id,assignment_month,assignment_group,intervention_type,account_manager_id,segment,risk_band,pre_risk_score,baseline_mrr,intervention_cost,assignment_probability,end_mrr,churn_within_followup,outcome_month,logo_retained,gross_retained_mrr,gross_mrr_retention,net_mrr_retention
retention_outreach_2025q4,ASG-106421555d73c63d,CUST002269,2025-11-01,treatment,success_plan_outreach,AM0040,Enterprise,B1,19.480575,20203.78,2500.0,0.5,22650.54,0,2026-02-01,1,20203.78,1.0,1.121104070624408
retention_outreach_2025q4,ASG-107264ec0e474301,CUST004174,2025-11-01,control,no_action_control,AM0033,SMB,B3,33.302455,850.4,0.0,0.5,0.0,0,2026-02-01,0,0.0,0.0,0.0
retention_outreach_2025q4,ASG-10b71fbab7216e3f,CUST002654,2025-11-01,control,no_action_control,AM0031,SMB,B4,40.28992,250.0,0.0,0.5,250.0,0,2026-02-01,1,250.0,1.0,1.0
retention_outreach_2025q4,ASG-10e3093b0102f246,CUST003264,2025-11-01,treatment,success_plan_outreach,AM0004,Mid-Market,B4,40.567111,2206.48,900.0,0.5,2206.48,0,2026-02-01,1,2206.48,1.0,1.0
retention_outreach_2025q4,ASG-10f7c7d4aaa9433b,CUST000013,2025-11-01,treatment,success_plan_outreach,AM0002,SMB,B3,31.926701,898.8,350.0,0.5,898.8,0,2026-02-01,1,898.8,1.0,1.0
retention_outreach_2025q4,ASG-112190b51dfb2a97,CUST000353,2025-11-01,control,no_action_control,AM0035,Mid-Market,B1,18.223225,902.5,0.0,0.5,902.5,0,2026-02-01,1,902.5,1.0,1.0
retention_outreach_2025q4,ASG-11255e45e8a90f62,CUST000630,2025-11-01,treatment,success_plan_outreach,AM0028,SMB,B1,23.761725,998.66,350.0,0.5,1208.6,0,2026-02-01,1,998.66,1.0,1.2102216970740791
retention_outreach_2025q4,ASG-115129e26d9fb2c4,CUST000487,2025-11-01,treatment,success_plan_outreach,AM0015,SMB,B3,30.961762,783.32,350.0,0.5,783.32,0,2026-02-01,1,783.32,1.0,1.0
retention_outreach_2025q4,ASG-115d2d8384d42573,CUST001050,2025-11-01,control,no_action_control,AM0024,Mid-Market,B4,33.90845,1323.85,0.0,0.5,1323.85,0,2026-02-01,1,1323.85,1.0,1.0
retention_outreach_2025q4,ASG-117e97ac43a0a98a,CUST003172,2025-11-01,treatment,success_plan_outreach,AM0010,SMB,B1,22.593188,914.38,350.0,0.5,914.38,0,2026-02-01,1,914.38,1.0,1.0
retention_outreach_2025q4,ASG-118902aaa5736a67,CUST001123,2025-11-01,control,no_action_control,AM0026,Enterprise,B3,29.75425,5159.03,0.0,0.5,5159.03,0,2026-02-01,1,5159.03,1.0,1.0
retention_outreach_2025q4,ASG-11a7acdc5b06de3d,CUST003580,2025-11-01,treatment,success_plan_outreach,AM0034,SMB,B4,48.407211,1151.88,350.0,0.5,1151.88,0,2026-02-01,1,1151.88,1.0,1.0
retention_outreach_2025q4,ASG-11b1cceb15646221,CUST003037,2025-11-01,control,no_action_control,AM0035,Mid-Market,B4,33.870043,2231.25,0.0,0.5,2231.25,0,2026-02-01,1,2231.25,1.0,1.0
retention_outreach_2025q4,ASG-11b48e8de91825c9,CUST003023,2025-11-01,treatment,success_plan_outreach,AM0035,Mid-Market,B2,23.480392,2589.17,900.0,0.5,2589.17,0,2026-02-01,1,2589.17,1.0,1.0
retention_outreach_2025q4,ASG-11b7f2dcc2dd1603,CUST004466,2025-11-01,control,no_action_control,AM0002,SMB,B3,32.335044,290.49,0.0,0.5,290.49,0,2026-02-01,1,290.49,1.0,1.0
retention_outreach_2025q4,ASG-11b9cd767937582c,CUST000819,2025-11-01,treatment,success_plan_outreach,AM0012,Enterprise,B3,30.659183,7880.89,2500.0,0.5,7880.89,0,2026-02-01,1,7880.89,1.0,1.0
retention_outreach_2025q4,ASG-11ce877471d59a27,CUST000927,2025-11-01,control,no_action_control,AM0013,SMB,B2,27.798955,368.34,0.0,0.5,368.34,0,2026-02-01,1,368.34,1.0,1.0
retention_outreach_2025q4,ASG-12023c21849ee436,CUST000654,2025-11-01,treatment,success_plan_outreach,AM0008,SMB,B4,35.023991,685.46,350.0,0.5,685.46,0,2026-02-01,1,685.46,1.0,1.0
retention_outreach_2025q4,ASG-12ace996bec394e3,CUST001974,2025-11-01,control,no_action_control,AM0001,Mid-Market,B3,29.97127,1055.19,0.0,0.5,1055.19,1,2026-02-01,1,1055.19,1.0,1.0
retention_outreach_2025q4,ASG-12b8e1a3e95ee0ff,CUST002045,2025-11-01,treatment,success_plan_outreach,AM0026,SMB,B2,30.052826,422.8,350.0,0.5,422.8,0,2026-02-01,1,422.8,1.0,1.0
retention_outreach_2025q4,ASG-12bea8a79017341c,CUST003798,2025-11-01,treatment,success_plan_outreach,AM0036,Mid-Market,B1,21.08408,3336.4,900.0,0.5,3336.4,0,2026-02-01,1,3336.4,1.0,1.0
retention_outreach_2025q4,ASG-12f405e9d52fb339,CUST001620,2025-11-01,control,no_action_control,AM0029,Mid-Market,B4,33.090711,2341.99,0.0,0.5,2341.99,0,2026-02-01,1,2341.99,1.0,1.0
retention_outreach_2025q4,ASG-13ca68b2b0b054f9,CUST004189,2025-11-01,control,no_action_control,AM0013,Enterprise,B2,19.937409,13153.74,0.0,0.5,13153.74,0,2026-02-01,1,13153.74,1.0,1.0
retention_outreach_2025q4,ASG-13df6c9968312a82,CUST000295,2025-11-01,control,no_action_control,AM0012,SMB,B2,27.633711,950.0,0.0,0.5,950.0,0,2026-02-01,1,950.0,1.0,1.0
retention_outreach_2025q4,ASG-1407abb19a194502,CUST000478,2025-11-01,control,no_action_control,AM0033,SMB,B4,48.027718,471.56,0.0,0.5,471.56,0,2026-02-01,1,471.56,1.0,1.0
retention_outreach_2025q4,ASG-1410f116cdaa508d,CUST001943,2025-11-01,control,no_action_control,AM0038,SMB,B2,29.002147,630.61,0.0,0.5,630.61,0,2026-02-01,1,630.61,1.0,1.0
retention_outreach_2025q4,ASG-1420c70f9a594652,CUST004310,2025-11-01,control,no_action_control,AM0040,Enterprise,B4,33.152017,16621.9,0.0,0.5,16621.9,0,2026-02-01,1,16621.9,1.0,1.0
retention_outreach_2025q4,ASG-1428a2cb43f8da49,CUST001188,2025-11-01,control,no_action_control,AM0007,SMB,B2,29.55135,518.0,0.0,0.5,518.0,0,2026-02-01,1,518.0,1.0,1.0
retention_outreach_2025q4,ASG-14d64c97030f4451,CUST001889,2025-11-01,control,no_action_control,AM0008,SMB,B2,28.600173,1151.88,0.0,0.5,1151.88,0,2026-02-01,1,1151.88,1.0,1.0
retention_outreach_2025q4,ASG-14e928d395971caf,CUST002668,2025-11-01,treatment,success_plan_outreach,AM0005,SMB,B1,20.023571,1179.95,350.0,0.5,1179.95,0,2026-02-01,1,1179.95,1.0,1.0
retention_outreach_2025q4,ASG-150e45913d5ef74a,CUST001310,2025-11-01,treatment,success_plan_outreach,AM0001,SMB,B4,36.276589,971.1,350.0,0.5,971.1,0,2026-02-01,1,971.1,1.0,1.0
retention_outreach_2025q4,ASG-1514ce6af031dacb,CUST002089,2025-11-01,treatment,success_plan_outreach,AM0035,Mid-Market,B2,27.577804,972.77,900.0,0.5,972.77,0,2026-02-01,1,972.77,1.0,1.0
retention_outreach_2025q4,ASG-1531d846b8243c1e,CUST001731,2025-11-01,treatment,success_plan_outreach,AM0040,Mid-Market,B2,26.499204,3070.64,900.0,0.5,3671.89,0,2026-02-01,1,3070.64,1.0,1.1958060860276685
retention_outreach_2025q4,ASG-154611d614d78299,CUST003944,2025-11-01,control,no_action_control,AM0009,Mid-Market,B1,19.203112,1684.32,0.0,0.5,1684.32,0,2026-02-01,1,1684.32,1.0,1.0
retention_outreach_2025q4,ASG-156551a9bd17fd1c,CUST004490,2025-11-01,treatment,success_plan_outreach,AM0002,SMB,B3,30.669699,877.52,350.0,0.5,877.52,0,2026-02-01,1,877.52,1.0,1.0
retention_outreach_2025q4,ASG-1575693a2a67e31c,CUST002144,2025-11-01,treatment,success_plan_outreach,AM0015,Enterprise,B3,28.328791,7268.22,2500.0,0.5,7268.22,0,2026-02-01,1,7268.22,1.0,1.0
retention_outreach_2025q4,ASG-15e78546fc2d7939,CUST003748,2025-11-01,control,no_action_control,AM0038,Enterprise,B3,29.903976,6738.44,0.0,0.5,7473.09,0,2026-02-01,1,6738.44,1.0,1.1090237503042248
retention_outreach_2025q4,ASG-15f0e0cc6b984d88,CUST002902,2025-11-01,control,no_action_control,AM0020,SMB,B2,28.08665,338.2,0.0,0.5,338.2,0,2026-02-01,1,338.2,1.0,1.0
retention_outreach_2025q4,ASG-16128ed6b3b8347d,CUST003261,2025-11-01,control,no_action_control,AM0028,SMB,B3,32.106534,364.71,0.0,0.5,364.71,0,2026-02-01,1,364.71,1.0,1.0
retention_outreach_2025q4,ASG-16a503381337a53d,CUST003660,2025-11-01,control,no_action_control,AM0040,SMB,B1,22.185309,990.38,0.0,0.5,1171.06,0,2026-02-01,1,990.38,1.0,1.182435024939922
retention_outreach_2025q4,ASG-16c5c38e38335934,CUST002832,2025-11-01,control,no_action_control,AM0012,Mid-Market,B1,20.598494,2514.43,0.0,0.5,2514.43,0,2026-02-01,1,2514.43,1.0,1.0
retention_outreach_2025q4,ASG-172b43c4f97b71b3,CUST004401,2025-11-01,treatment,success_plan_outreach,AM0007,Enterprise,B1,18.848992,6955.13,2500.0,0.5,6955.13,0,2026-02-01,1,6955.13,1.0,1.0
retention_outreach_2025q4,ASG-178307957d5377cf,CUST000222,2025-11-01,control,no_action_control,AM0033,Mid-Market,B3,29.84823,1721.36,0.0,0.5,1721.36,0,2026-02-01,1,1721.36,1.0,1.0
retention_outreach_2025q4,ASG-1798d2e63712f1d2,CUST004116,2025-11-01,treatment,success_plan_outreach,AM0034,SMB,B1,24.168441,1216.42,350.0,0.5,1216.42,0,2026-02-01,1,1216.42,1.0,1.0
retention_outreach_2025q4,ASG-17a0d4d454dd9db1,CUST000476,2025-11-01,control,no_action_control,AM0003,SMB,B2,24.819866,655.4,0.0,0.5,655.4,0,2026-02-01,1,655.4,1.0,1.0
retention_outreach_2025q4,ASG-17a3cb221cfe2565,CUST003742,2025-11-01,treatment,success_plan_outreach,AM0026,Mid-Market,B3,31.535228,1151.88,900.0,0.5,1151.88,0,2026-02-01,1,1151.88,1.0,1.0
retention_outreach_2025q4,ASG-17a8b4733a248553,CUST002860,2025-11-01,control,no_action_control,AM0034,SMB,B4,42.205048,579.9,0.0,0.5,643.32,0,2026-02-01,1,579.9,1.0,1.1093636833936886
retention_outreach_2025q4,ASG-17e36c40897a81d9,CUST001712,2025-11-01,treatment,success_plan_outreach,AM0013,Enterprise,B3,27.619935,8628.0,2500.0,0.5,8628.0,0,2026-02-01,1,8628.0,1.0,1.0
retention_outreach_2025q4,ASG-17e910ff6914a145,CUST003411,2025-11-01,control,no_action_control,AM0004,SMB,B3,34.226866,499.27,0.0,0.5,499.27,0,2026-02-01,1,499.27,1.0,1.0
retention_outreach_2025q4,ASG-1817c98ff20448b3,CUST002964,2025-11-01,treatment,success_plan_outreach,AM0011,SMB,B3,34.187015,775.1,350.0,0.5,775.1,0,2026-02-01,1,775.1,1.0,1.0
retention_outreach_2025q4,ASG-184599fd1ba93e76,CUST002566,2025-11-01,treatment,success_plan_outreach,AM0005,SMB,B2,30.033101,518.0,350.0,0.5,518.0,0,2026-02-01,1,518.0,1.0,1.0
retention_outreach_2025q4,ASG-189d5b3e07e5e143,CUST002619,2025-11-01,control,no_action_control,AM0011,Mid-Market,B4,34.304584,1958.8,0.0,0.5,1958.8,0,2026-02-01,1,1958.8,1.0,1.0
retention_outreach_2025q4,ASG-18cee0598183af16,CUST001266,2025-11-01,treatment,success_plan_outreach,AM0010,Mid-Market,B1,18.397602,1385.81,900.0,0.5,1570.25,0,2026-02-01,1,1385.81,1.0,1.1330918379864483
retention_outreach_2025q4,ASG-18cf7b765be039d7,CUST000556,2025-11-01,treatment,success_plan_outreach,AM0022,SMB,B2,26.898853,889.08,350.0,0.5,889.08,0,2026-02-01,1,889.08,1.0,1.0
retention_outreach_2025q4,ASG-18eada834b627c7d,CUST003303,2025-11-01,treatment,success_plan_outreach,AM0012,Mid-Market,B1,18.843939,2722.04,900.0,0.5,2722.04,0,2026-02-01,1,2722.04,1.0,1.0
retention_outreach_2025q4,ASG-190f99525f860e71,CUST002387,2025-11-01,control,no_action_control,AM0019,SMB,B1,18.838633,990.38,0.0,0.5,990.38,0,2026-02-01,1,990.38,1.0,1.0
retention_outreach_2025q4,ASG-1980201f5386fe15,CUST004007,2025-11-01,treatment,success_plan_outreach,AM0004,Mid-Market,B3,31.956556,1409.72,900.0,0.5,1409.72,0,2026-02-01,1,1409.72,1.0,1.0
retention_outreach_2025q4,ASG-19a21a9aac8d2b70,CUST001452,2025-11-01,treatment,success_plan_outreach,AM0016,SMB,B3,31.915876,470.4,350.0,0.5,347.62,0,2026-02-01,1,347.62,0.7389880952380953,0.7389880952380953
retention_outreach_2025q4,ASG-19b6169bb1461526,CUST001425,2025-11-01,control,no_action_control,AM0023,Mid-Market,B1,19.182625,1463.37,0.0,0.5,1463.37,0,2026-02-01,1,1463.37,1.0,1.0
retention_outreach_2025q4,ASG-1a13d225e11943c6,CUST002206,2025-11-01,control,no_action_control,AM0036,SMB,B4,57.203624,292.2,0.0,0.5,292.2,0,2026-02-01,1,292.2,1.0,1.0
retention_outreach_2025q4,ASG-1a14151b218a5fc9,CUST003060,2025-11-01,control,no_action_control,AM0029,SMB,B1,19.769536,422.8,0.0,0.5,422.8,0,2026-02-01,1,422.8,1.0,1.0
retention_outreach_2025q4,ASG-1a167928b2d8992a,CUST002884,2025-11-01,treatment,success_plan_outreach,AM0040,SMB,B4,34.465633,443.75,350.0,0.5,443.75,0,2026-02-01,1,443.75,1.0,1.0
retention_outreach_2025q4,ASG-1a1a61d514ce28c8,CUST002542,2025-11-01,control,no_action_control,AM0011,SMB,B4,41.964763,211.61,0.0,0.5,0.0,1,2026-02-01,0,0.0,0.0,0.0
retention_outreach_2025q4,ASG-1a4078473d188ccb,CUST001275,2025-11-01,treatment,success_plan_outreach,AM0021,SMB,B1,20.192413,1221.11,350.0,0.5,1221.11,1,2026-02-01,1,1221.11,1.0,1.0
retention_outreach_2025q4,ASG-1a657c9a72c3e488,CUST003554,2025-11-01,control,no_action_control,AM0016,SMB,B2,29.366609,255.54,0.0,0.5,255.54,0,2026-02-01,1,255.54,1.0,1.0
retention_outreach_2025q4,ASG-1a7b176450ac91d6,CUST000902,2025-11-01,control,no_action_control,AM0032,SMB,B3,30.906961,393.64,0.0,0.5,420.71,0,2026-02-01,1,393.64,1.0,1.0687684178437151
retention_outreach_2025q4,ASG-1acf138f22fa7f40,CUST003950,2025-11-01,treatment,success_plan_outreach,AM0032,SMB,B3,31.494529,377.5,350.0,0.5,377.5,0,2026-02-01,1,377.5,1.0,1.0
retention_outreach_2025q4,ASG-1ad334ea64984a01,CUST003386,2025-11-01,treatment,success_plan_outreach,AM0009,Mid-Market,B4,32.901317,830.0,900.0,0.5,830.0,0,2026-02-01,1,830.0,1.0,1.0
retention_outreach_2025q4,ASG-1ae40f8be38e8e3a,CUST001604,2025-11-01,control,no_action_control,AM0029,SMB,B4,36.712511,260.91,0.0,0.5,260.91,0,2026-02-01,1,260.91,1.0,1.0
retention_outreach_2025q4,ASG-1b33606f580811f1,CUST002434,2025-11-01,control,no_action_control,AM0031,Mid-Market,B2,23.291019,3152.5,0.0,0.5,0.0,0,2026-02-01,0,0.0,0.0,0.0
retention_outreach_2025q4,ASG-1b3481131e118239,CUST000608,2025-11-01,control,no_action_control,AM0031,Enterprise,B1,17.938465,6213.33,0.0,0.5,6213.33,0,2026-02-01,1,6213.33,1.0,1.0
retention_outreach_2025q4,ASG-1b918a16adf4a632,CUST003180,2025-11-01,control,no_action_control,AM0035,Enterprise,B1,17.981101,10123.12,0.0,0.5,10123.12,0,2026-02-01,1,10123.12,1.0,1.0
retention_outreach_2025q4,ASG-1bec3be62a3f31a3,CUST002199,2025-11-01,control,no_action_control,AM0029,SMB,B1,23.218456,591.14,0.0,0.5,591.14,0,2026-02-01,1,591.14,1.0,1.0
retention_outreach_2025q4,ASG-1bfa032fbe486863,CUST004103,2025-11-01,treatment,success_plan_outreach,AM0013,Mid-Market,B4,33.546084,4074.85,900.0,0.5,4529.85,0,2026-02-01,1,4074.85,1.0,1.1116605519221567
retention_outreach_2025q4,ASG-1c136372564c9994,CUST003104,2025-11-01,treatment,success_plan_outreach,AM0031,Mid-Market,B4,39.28099,3438.59,900.0,0.5,3438.59,0,2026-02-01,1,3438.59,1.0,1.0
retention_outreach_2025q4,ASG-1c3768ffef700948,CUST004498,2025-11-01,control,no_action_control,AM0003,SMB,B1,19.515017,382.85,0.0,0.5,382.85,0,2026-02-01,1,382.85,1.0,1.0
retention_outreach_2025q4,ASG-1caf23daf36e8b9d,CUST004430,2025-11-01,control,no_action_control,AM0032,Mid-Market,B1,22.334946,1100.45,0.0,0.5,1100.45,0,2026-02-01,1,1100.45,1.0,1.0
retention_outreach_2025q4,ASG-1cbd1224811a76ed,CUST002287,2025-11-01,control,no_action_control,AM0028,Mid-Market,B1,19.74659,3106.55,0.0,0.5,3106.55,0,2026-02-01,1,3106.55,1.0,1.0
retention_outreach_2025q4,ASG-1cd05d1eaf0bfaa7,CUST000766,2025-11-01,treatment,success_plan_outreach,AM0032,Enterprise,B4,58.50038,11911.55,2500.0,0.5,11911.55,0,2026-02-01,1,11911.55,1.0,1.0
retention_outreach_2025q4,ASG-1cdc52e75b7be43d,CUST001754,2025-11-01,treatment,success_plan_outreach,AM0028,SMB,B1,23.081409,978.95,350.0,0.5,978.95,0,2026-02-01,1,978.95,1.0,1.0
retention_outreach_2025q4,ASG-1cef7099be7bf85d,CUST003555,2025-11-01,treatment,success_plan_outreach,AM0040,SMB,B3,30.323868,1080.48,350.0,0.5,1091.13,0,2026-02-01,1,1080.48,1.0,1.0098567303420702
retention_outreach_2025q4,ASG-1cf45d764a81aefd,CUST001351,2025-11-01,control,no_action_control,AM0029,Mid-Market,B4,32.983826,1429.68,0.0,0.5,1583.64,0,2026-02-01,1,1429.68,1.0,1.1076884337753903
retention_outreach_2025q4,ASG-1d245f6ea0dd77a2,CUST001406,2025-11-01,control,no_action_control,AM0029,SMB,B2,28.236122,674.72,0.0,0.5,674.72,0,2026-02-01,1,674.72,1.0,1.0
retention_outreach_2025q4,ASG-1d247c431359a006,CUST002540,2025-11-01,control,no_action_control,AM0001,SMB,B4,35.037123,727.57,0.0,0.5,630.34,0,2026-02-01,1,630.34,0.8663633739708894,0.8663633739708894
retention_outreach_2025q4,ASG-1d33f8c2cb9cc53e,CUST000869,2025-11-01,control,no_action_control,AM0012,Mid-Market,B3,31.416656,1006.51,0.0,0.5,1006.51,0,2026-02-01,1,1006.51,1.0,1.0
retention_outreach_2025q4,ASG-1d43f2d4941a1269,CUST003318,2025-11-01,control,no_action_control,AM0019,Enterprise,B1,18.694211,7294.14,0.0,0.5,7294.14,0,2026-02-01,1,7294.14,1.0,1.0
retention_outreach_2025q4,ASG-1d575e25033627eb,CUST003938,2025-11-01,treatment,success_plan_outreach,AM0025,SMB,B3,32.466199,798.88,350.0,0.5,798.88,0,2026-02-01,1,798.88,1.0,1.0
retention_outreach_2025q4,ASG-1d7fcfe22361fdf0,CUST004222,2025-11-01,control,no_action_control,AM0012,Mid-Market,B2,26.687345,4246.07,0.0,0.5,4246.07,0,2026-02-01,1,4246.07,1.0,1.0
retention_outreach_2025q4,ASG-1d809db44d717e3f,CUST002054,2025-11-01,control,no_action_control,AM0011,Mid-Market,B3,30.354242,1010.84,0.0,0.5,1010.84,0,2026-02-01,1,1010.84,1.0,1.0
retention_outreach_2025q4,ASG-1dde7b1abd9f1cfd,CUST001072,2025-11-01,treatment,success_plan_outreach,AM0035,Mid-Market,B4,34.755699,2559.41,900.0,0.5,0.0,1,2026-02-01,0,0.0,0.0,0.0
retention_outreach_2025q4,ASG-1e3a6cd326fab4d0,CUST000393,2025-11-01,control,no_action_control,AM0009,SMB,B4,35.822074,367.24,0.0,0.5,367.24,0,2026-02-01,1,367.24,1.0,1.0
retention_outreach_2025q4,ASG-1e98343e49e06f40,CUST000575,2025-11-01,control,no_action_control,AM0015,Mid-Market,B2,23.211139,3063.46,0.0,0.5,3490.14,0,2026-02-01,1,3063.46,1.0,1.139280421484204
retention_outreach_2025q4,ASG-1ed831ebd2696bdb,CUST004450,2025-11-01,control,no_action_control,AM0016,Enterprise,B1,17.695888,13873.96,0.0,0.5,13873.96,0,2026-02-01,1,13873.96,1.0,1.0
retention_outreach_2025q4,ASG-1ef38ec67caef4aa,CUST003170,2025-11-01,treatment,success_plan_outreach,AM0019,Enterprise,B1,17.580458,8084.0,2500.0,0.5,8084.0,0,2026-02-01,1,8084.0,1.0,1.0
retention_outreach_2025q4,ASG-1f2a7b1aad25b4c8,CUST004406,2025-11-01,control,no_action_control,AM0013,SMB,B4,35.098915,422.8,0.0,0.5,422.8,0,2026-02-01,1,422.8,1.0,1.0
retention_outreach_2025q4,ASG-1f42701b3b66d5dc,CUST002232,2025-11-01,control,no_action_control,AM0032,SMB,B4,39.355193,1355.58,0.0,0.5,1355.58,0,2026-02-01,1,1355.58,1.0,1.0
retention_outreach_2025q4,ASG-1f5f6499110562d2,CUST001725,2025-11-01,control,no_action_control,AM0032,Enterprise,B4,37.752947,9381.03,0.0,0.5,9381.03,0,2026-02-01,1,9381.03,1.0,1.0
retention_outreach_2025q4,ASG-1f66dccdc4e75abd,CUST003421,2025-11-01,control,no_action_control,AM0016,Mid-Market,B3,31.872991,2777.65,0.0,0.5,2777.65,0,2026-02-01,1,2777.65,1.0,1.0
retention_outreach_2025q4,ASG-1f6e683ac491fccf,CUST000811,2025-11-01,treatment,success_plan_outreach,AM0010,SMB,B4,36.54343,1522.03,350.0,0.5,1522.03,0,2026-02-01,1,1522.03,1.0,1.0
retention_outreach_2025q4,ASG-1f71031867777023,CUST001603,2025-11-01,treatment,success_plan_outreach,AM0035,Mid-Market,B4,32.873413,3760.24,900.0,0.5,4082.93,0,2026-02-01,1,3760.24,1.0,1.0858163308724975
retention_outreach_2025q4,ASG-1f96fcfdae82004f,CUST003908,2025-11-01,control,no_action_control,AM0035,Mid-Market,B1,20.178881,4727.41,0.0,0.5,4727.41,0,2026-02-01,1,4727.41,1.0,1.0
retention_outreach_2025q4,ASG-1fa435287bc102cc,CUST001945,2025-11-01,treatment,success_plan_outreach,AM0021,SMB,B2,29.033386,421.23,350.0,0.5,421.23,0,2026-02-01,1,421.23,1.0,1.0
retention_outreach_2025q4,ASG-1fd6d59b30e1e05f,CUST001049,2025-11-01,treatment,success_plan_outreach,AM0007,Mid-Market,B3,30.838724,1102.94,900.0,0.5,1102.94,0,2026-02-01,1,1102.94,1.0,1.0
retention_outreach_2025q4,ASG-1fdcf6a600a132b2,CUST003522,2025-11-01,treatment,success_plan_outreach,AM0001,SMB,B3,33.624787,327.6,350.0,0.5,327.6,0,2026-02-01,1,327.6,1.0,1.0
retention_outreach_2025q4,ASG-205606a282a18a75,CUST004306,2025-11-01,control,no_action_control,AM0019,SMB,B4,35.586252,280.0,0.0,0.5,305.16,0,2026-02-01,1,280.0,1.0,1.0898571428571429
retention_outreach_2025q4,ASG-205cd97172a71619,CUST000652,2025-11-01,control,no_action_control,AM0038,SMB,B3,33.943899,327.6,0.0,0.5,327.6,0,2026-02-01,1,327.6,1.0,1.0
retention_outreach_2025q4,ASG-20828e18e34b0870,CUST001955,2025-11-01,control,no_action_control,AM0028,SMB,B2,30.118593,422.8,0.0,0.5,422.8,0,2026-02-01,1,422.8,1.0,1.0
retention_outreach_2025q4,ASG-208e3e6408d2d30e,CUST003968,2025-11-01,control,no_action_control,AM0024,SMB,B2,28.705895,2564.8,0.0,0.5,2564.8,0,2026-02-01,1,2564.8,1.0,1.0
retention_outreach_2025q4,ASG-212e4576088f1d32,CUST001699,2025-11-01,control,no_action_control,AM0036,SMB,B4,42.545024,940.94,0.0,0.5,866.53,0,2026-02-01,1,866.53,0.9209195060258889,0.9209195060258889
retention_outreach_2025q4,ASG-215d1e90582e78bf,CUST001927,2025-11-01,treatment,success_plan_outreach,AM0007,Enterprise,B1,19.619754,17581.88,2500.0,0.5,17581.88,0,2026-02-01,1,17581.88,1.0,1.0
retention_outreach_2025q4,ASG-220228baefcd2614,CUST004312,2025-11-01,treatment,success_plan_outreach,AM0003,Mid-Market,B1,19.949971,926.25,900.0,0.5,926.25,0,2026-02-01,1,926.25,1.0,1.0
retention_outreach_2025q4,ASG-2228a4473f147bf4,CUST001546,2025-11-01,treatment,success_plan_outreach,AM0037,SMB,B1,22.115485,375.2,350.0,0.5,375.2,0,2026-02-01,1,375.2,1.0,1.0
retention_outreach_2025q4,ASG-226f21ad4de061d5,CUST002958,2025-11-01,treatment,success_plan_outreach,AM0032,Mid-Market,B2,23.988633,1219.13,900.0,0.5,1219.13,0,2026-02-01,1,1219.13,1.0,1.0
retention_outreach_2025q4,ASG-228ea6e8acb6272a,CUST002182,2025-11-01,treatment,success_plan_outreach,AM0005,Mid-Market,B2,27.87592,2406.09,900.0,0.5,2800.25,0,2026-02-01,1,2406.09,1.0,1.163817646056465
retention_outreach_2025q4,ASG-2294ed526f5a16b7,CUST002640,2025-11-01,treatment,success_plan_outreach,AM0020,SMB,B2,28.854963,482.02,350.0,0.5,482.02,0,2026-02-01,1,482.02,1.0,1.0
retention_outreach_2025q4,ASG-22a8527eba3967e8,CUST004390,2025-11-01,treatment,success_plan_outreach,AM0029,SMB,B4,48.823523,1396.47,350.0,0.5,0.0,0,2026-02-01,0,0.0,0.0,0.0
retention_outreach_2025q4,ASG-22d26d9b9aade4ed,CUST004422,2025-11-01,treatment,success_plan_outreach,AM0002,SMB,B1,19.375554,946.16,350.0,0.5,804.61,0,2026-02-01,1,804.61,0.8503952819819058,0.8503952819819058
retention_outreach_2025q4,ASG-22dc480a21e40b08,CUST001778,2025-11-01,treatment,success_plan_outreach,AM0010,Mid-Market,B2,25.503661,2508.09,900.0,0.5,2508.09,0,2026-02-01,1,2508.09,1.0,1.0
retention_outreach_2025q4,ASG-23056b564dfa8aad,CUST004135,2025-11-01,treatment,success_plan_outreach,AM0008,Mid-Market,B2,26.263903,1526.84,900.0,0.5,1526.84,0,2026-02-01,1,1526.84,1.0,1.0
retention_outreach_2025q4,ASG-234afc38d72ba58d,CUST003223,2025-11-01,control,no_action_control,AM0038,Mid-Market,B1,18.06852,2854.32,0.0,0.5,2854.32,0,2026-02-01,1,2854.32,1.0,1.0
retention_outreach_2025q4,ASG-2360bb629822392b,CUST000046,2025-11-01,control,no_action_control,AM0012,SMB,B3,30.818523,1071.32,0.0,0.5,1071.32,0,2026-02-01,1,1071.32,1.0,1.0
retention_outreach_2025q4,ASG-2372083566a3b503,CUST000633,2025-11-01,control,no_action_control,AM0037,Mid-Market,B1,20.073004,2855.62,0.0,0.5,2855.62,0,2026-02-01,1,2855.62,1.0,1.0
retention_outreach_2025q4,ASG-23baad6b7e30c8ce,CUST003946,2025-11-01,control,no_action_control,AM0025,SMB,B1,20.070946,414.06,0.0,0.5,414.06,0,2026-02-01,1,414.06,1.0,1.0
