customer_id,current_mrr,trailing_3m_usage_avg,trailing_3m_usage_trend,trailing_3m_support_ticket_avg,trailing_3m_nps_avg,trailing_3m_payment_delay_avg,trailing_3m_discount_avg,seat_growth_rate,expansion_frequency,contraction_frequency,churn_history_flag,renewal_due_flag,concentration_weight,tenure_months
CUST000229,9647.77,79.553,-0.36,3.667,54.58,9.0,0.1535,0.0,0.0,0.0,0,1,0.001013,45
CUST000230,0.0,87.847,8.035,0.333,63.953,14.0,0.0644,0.0,0.0,0.0,1,0,0.0,33
CUST000231,0.0,78.59,-1.2,1.667,52.173,10.667,0.1134,0.0,0.0,0.0,1,0,0.0,28
CUST000232,660.8,88.783,2.475,1.0,68.047,15.0,0.0,0.0,0.0,0.0,0,1,6.9e-05,24
CUST000233,1041.65,88.95,4.93,0.667,61.25,6.333,0.2507,0.0,0.0,0.0,0,1,0.000109,12
CUST000234,0.0,79.127,-11.755,1.0,60.157,9.333,0.1518,0.0,0.0,0.1667,1,0,0.0,52
CUST000235,271.73,77.497,6.105,1.0,47.333,13.0,0.1856,0.0,0.0,0.1667,0,0,2.9e-05,20
CUST000236,175.85,73.427,-0.86,2.333,32.397,18.0,0.3176,0.0,0.0,0.0833,0,1,1.8e-05,42
CUST000237,1448.24,62.963,7.21,4.667,18.117,23.333,0.2818,0.0,0.0833,0.0,0,1,0.000152,21
CUST000238,7473.29,95.247,-6.18,3.333,87.413,7.667,0.145,0.0,0.1667,0.0,0,0,0.000785,31
CUST000239,1318.04,96.187,0.0,0.667,84.817,11.333,0.1144,0.0,0.0,0.0833,0,0,0.000138,32
CUST000240,0.0,80.17,5.63,0.667,54.93,25.667,0.1229,0.0,0.0,0.0,1,0,0.0,27
CUST000241,613.2,82.447,11.45,0.333,54.467,11.333,0.2363,0.0,0.0,0.0,0,1,6.4e-05,27
CUST000242,938.12,64.313,-3.515,2.333,8.197,19.333,0.1574,0.0,0.0,0.0,0,1,9.9e-05,12
CUST000243,18442.5,86.53,7.35,11.667,40.05,20.333,0.2451,0.0,0.0,0.0,0,0,0.001937,16
CUST000244,0.0,74.227,-0.4,1.333,31.853,12.0,0.1804,0.0,0.0,0.0,1,0,0.0,51
CUST000245,462.5,69.86,-1.04,2.5,52.75,9.5,0.1314,0.0,0.0,0.0,0,0,4.9e-05,2
CUST000246,8119.93,94.99,1.895,2.333,87.2,3.0,0.2076,0.0,0.0833,0.0,0,1,0.000853,44
CUST000247,0.0,54.81,-4.275,3.333,-5.48,19.667,0.2919,0.0,0.0,0.0,1,0,0.0,33
CUST000248,4371.69,82.437,-6.125,2.333,59.893,10.0,0.1191,0.0,0.0,0.0,0,1,0.000459,40
CUST000249,623.55,74.183,9.48,0.667,32.77,11.333,0.0863,0.0,0.0833,0.0833,0,1,6.5e-05,53
CUST000250,0.0,75.977,6.46,0.667,44.053,18.0,0.1964,0.0,0.0,0.0,1,0,0.0,46
CUST000251,0.0,75.917,-3.77,1.333,48.52,11.667,0.0826,0.0,0.0,0.0,1,0,0.0,35
CUST000252,958.98,76.787,3.775,2.667,41.16,13.667,0.1158,0.0,0.0,0.0,0,1,0.000101,44
CUST000253,7732.46,90.48,-0.42,5.667,76.833,5.0,0.2161,0.0,0.0833,0.0,0,1,0.000812,12
CUST000254,293.11,78.237,-2.78,1.667,43.97,16.333,0.0933,0.0,0.0833,0.0,0,0,3.1e-05,29
CUST000255,5397.19,89.16,-2.5,2.667,67.853,3.667,0.0869,0.0,0.0833,0.0,0,1,0.000567,43
CUST000256,3152.5,86.253,9.01,1.0,60.467,12.667,0.193,0.0,0.0,0.0,0,0,0.000331,7
CUST000257,2693.16,89.79,-2.02,1.0,72.967,6.333,0.1298,0.0,0.0833,0.0,0,0,0.000283,26
CUST000258,9226.94,42.993,-0.955,6.667,-14.4,11.667,0.4244,-0.0497,0.0,0.0,0,1,0.000969,30
CUST000259,826.11,50.133,6.125,2.0,-15.83,15.333,0.3662,0.2727,0.0833,0.0,1,1,8.7e-05,18
CUST000260,280.0,73.577,3.385,0.667,36.3,19.0,0.0458,0.0,0.0,0.0,0,0,2.9e-05,23
CUST000261,459.84,69.463,-1.14,1.333,25.127,19.333,0.0461,0.0,0.0833,0.0,0,0,4.8e-05,20
CUST000262,326.11,86.907,2.78,0.667,73.94,8.333,0.0651,0.0,0.1111,0.0,0,1,3.4e-05,9
CUST000263,5020.83,91.697,-1.795,2.0,79.67,10.667,0.2641,0.0,0.0833,0.0,0,0,0.000527,27
CUST000264,900.55,83.227,0.045,1.0,68.157,6.0,0.1582,0.0,0.0,0.0,0,0,9.5e-05,16
CUST000265,279.81,71.81,0.565,0.333,41.79,16.0,0.0439,0.0,0.0,0.0,0,0,2.9e-05,19
CUST000266,1317.65,91.79,1.82,0.333,83.117,10.333,0.1196,0.0,0.0833,0.0,0,0,0.000138,32
CUST000267,460.26,95.08,-1.775,0.667,83.66,8.667,0.2295,0.0,0.0,0.0,0,0,4.8e-05,33
CUST000268,1041.65,90.167,1.37,0.667,81.65,4.0,0.2281,0.0,0.0,0.0,0,0,0.000109,16
CUST000269,0.0,69.24,4.985,1.333,22.037,19.667,0.2415,0.0,0.0,0.0,1,0,0.0,29
CUST000270,3621.09,66.29,-7.805,0.667,19.433,10.667,0.0683,-0.033,0.0833,0.0,0,0,0.00038,30
CUST000271,3256.19,77.647,-2.095,1.333,46.153,13.667,0.1252,0.0,0.0833,0.0,0,0,0.000342,33
CUST000272,1300.56,92.763,1.235,0.0,79.193,5.333,0.0,0.0,0.0,0.0,0,1,0.000137,51
CUST000273,1071.12,65.71,-4.12,0.5,14.005,9.5,0.2411,0.0,0.0,0.0,0,0,0.000112,2
CUST000274,3017.45,81.387,-0.07,1.333,50.093,10.667,0.2503,0.0,0.1111,0.0,0,1,0.000317,9
CUST000275,470.4,58.74,-2.5,2.0,4.63,19.0,0.1168,0.0,0.0,0.0,0,0,4.9e-05,7
CUST000276,0.0,68.13,2.635,2.667,22.563,14.0,0.038,0.0,0.0,0.0,1,0,0.0,49
CUST000277,0.0,76.96,0.0,3.0,33.25,15.0,0.2758,0.0,0.0,0.0,1,0,0.0,28
CUST000278,3887.92,77.18,0.27,1.333,36.557,15.667,0.1802,0.1067,0.1429,0.0,0,0,0.000408,7
CUST000279,226.98,82.807,1.525,1.0,57.087,7.667,0.0418,0.0,0.0,0.0833,0,0,2.4e-05,23
CUST000280,1659.34,87.69,6.685,1.0,53.143,11.0,0.2509,0.0833,0.0833,0.0,0,0,0.000174,29
CUST000281,675.0,69.13,-1.415,2.333,35.107,15.667,0.1597,0.0,0.0,0.0,0,0,7.1e-05,9
CUST000282,2622.14,95.997,-6.005,1.0,82.673,6.667,0.0334,0.0,0.0833,0.0,0,1,0.000275,50
CUST000283,0.0,76.497,4.275,3.667,54.807,20.667,0.1933,0.0,0.0,0.0,1,0,0.0,40
CUST000284,938.12,76.45,-11.535,1.667,42.31,19.0,0.1937,0.0,0.0,0.0,0,0,9.9e-05,23
CUST000285,2441.25,75.107,-4.515,2.333,44.753,19.0,0.2152,0.0,0.0,0.0,0,0,0.000256,17
CUST000286,1359.12,88.427,2.47,1.333,73.807,16.333,0.2421,0.0,0.0,0.0,0,1,0.000143,41
CUST000287,3111.35,71.697,0.48,3.0,28.087,20.667,0.244,0.0,0.0,0.0,0,0,0.000327,16
CUST000288,1301.89,85.623,10.76,0.333,51.383,7.667,0.1494,0.0455,0.1667,0.0,0,1,0.000137,48
CUST000289,2747.33,81.647,1.97,2.0,55.937,5.333,0.1079,0.0,0.0,0.0,0,0,0.000288,19
CUST000290,377.5,79.73,-1.935,0.0,46.1,8.667,0.1012,0.0,0.0,0.0,0,0,4e-05,32
CUST000291,2221.88,73.467,5.935,2.333,35.86,13.0,0.2048,0.0,0.0,0.0,0,0,0.000233,13
CUST000292,0.0,61.477,-5.875,1.667,14.51,15.667,0.1775,0.0,0.0,0.0,1,0,0.0,26
CUST000293,4773.17,89.91,7.12,0.5,83.6,2.0,0.1477,0.0,0.0,0.0,0,0,0.000501,2
CUST000294,480.03,87.587,-4.12,0.667,75.433,10.0,0.1598,0.0,0.0,0.0,0,0,5e-05,31
CUST000295,950.0,83.99,7.56,0.0,59.34,17.0,0.1342,0.0,0.0,0.0,0,1,0.0001,24
CUST000296,711.05,97.65,-0.0,0.0,93.303,9.667,0.1316,0.0,0.0833,0.0,0,1,7.5e-05,41
CUST000297,613.2,75.103,0.695,1.333,41.357,12.0,0.0948,0.0,0.0,0.0,0,0,6.4e-05,17
CUST000298,0.0,60.647,-2.545,2.667,2.857,19.333,0.2454,0.0,0.0,0.0,1,0,0.0,56
CUST000299,2674.5,82.75,3.025,2.667,48.4,9.0,0.2035,0.0,0.0833,0.0,0,1,0.000281,38
CUST000300,932.21,91.497,3.505,1.0,80.463,14.333,0.1692,0.0,0.0,0.0,0,1,9.8e-05,55
CUST000301,0.0,64.537,-6.235,0.667,16.84,10.667,0.2878,0.0,0.0,0.0,1,0,0.0,35
CUST000302,0.0,61.553,-1.055,3.333,6.217,21.333,0.0841,0.0,0.0,0.0,1,0,0.0,43
CUST000303,944.89,76.043,1.365,2.0,45.053,13.333,0.2395,0.0,0.0,0.0,0,1,9.9e-05,47
CUST000304,1071.12,70.163,2.01,4.0,29.67,12.0,0.1959,0.0,0.0,0.0,0,1,0.000112,3
CUST000305,345.74,75.94,7.0,1.0,48.827,13.667,0.2727,0.0,0.0,0.0,0,1,3.6e-05,55
CUST000306,277.53,77.467,-0.29,1.0,42.467,18.667,0.0215,0.0,0.0,0.0,0,1,2.9e-05,49
CUST000307,0.0,65.59,-2.01,4.0,24.56,14.333,0.1672,-0.1111,0.0,0.0,1,0,0.0,30
CUST000308,1746.56,87.543,-4.815,0.333,57.607,4.667,0.0966,0.0,0.0,0.0,0,1,0.000183,49
CUST000309,4543.59,86.5,8.33,1.333,69.247,12.0,0.0254,0.0,0.0833,0.0,0,1,0.000477,36
CUST000310,3062.39,91.163,2.265,1.333,75.06,13.0,0.2253,0.0,0.0,0.0,0,1,0.000322,42
CUST000311,305.13,76.303,-0.295,0.667,52.853,6.0,0.0812,0.0,0.0833,0.0,0,1,3.2e-05,38
CUST000312,0.0,68.385,10.17,1.5,18.28,23.0,0.2374,0.0,0.0,0.0,1,0,0.0,48
CUST000313,34138.4,88.543,0.085,18.333,39.74,22.667,0.1312,0.0,0.0,0.0,0,1,0.003585,46
CUST000314,2821.0,94.86,0.87,1.667,81.95,6.333,0.1297,0.0,0.0,0.0,0,0,0.000296,8
CUST000315,938.12,69.383,1.295,2.333,30.477,15.0,0.0143,0.0,0.0,0.0,0,0,9.9e-05,22
CUST000316,402.19,81.067,1.985,0.333,51.807,11.333,0.2233,-0.1667,0.0,0.0833,0,1,4.2e-05,12
CUST000317,470.4,86.23,-7.56,0.333,58.637,15.0,0.1686,0.0,0.0,0.0,0,0,4.9e-05,32
CUST000318,0.0,76.413,-3.8,1.667,46.343,9.667,0.0965,0.0,0.0,0.0,1,0,0.0,42
CUST000319,7691.9,84.157,-2.595,5.333,53.24,11.667,0.2722,0.0,0.0833,0.0,0,1,0.000808,42
CUST000320,7955.3,31.173,0.705,5.667,-46.293,15.667,0.3596,-0.037,0.0,0.0,0,0,0.000835,32
CUST000321,809.25,75.407,2.435,0.333,30.917,22.667,0.2987,0.0,0.0,0.0,0,1,8.5e-05,24
CUST000322,746.08,78.94,6.095,0.667,53.813,14.0,0.352,0.0,0.1667,0.0,0,1,7.8e-05,21
CUST000323,663.31,73.533,5.28,0.667,32.783,12.667,0.0856,0.0909,0.0833,0.0,0,0,7e-05,28
CUST000324,1225.66,89.05,7.67,0.333,86.547,8.333,0.0999,0.0,0.0833,0.0,0,0,0.000129,32
CUST000325,458.47,85.767,6.32,0.333,61.263,6.333,0.0962,0.0,0.0833,0.0,0,0,4.8e-05,15
CUST000326,1182.75,77.267,1.475,2.0,47.98,8.0,0.274,0.0,0.0,0.0,0,0,0.000124,13
CUST000327,758.82,68.547,-0.31,1.333,20.777,18.667,0.1063,0.0,0.0,0.0833,0,1,8e-05,42
CUST000328,6520.89,79.637,1.44,5.667,46.787,12.667,0.2254,0.0,0.0,0.0,0,0,0.000685,3
CUST000329,335.28,60.82,4.42,1.667,28.46,14.667,0.0156,0.0,0.0,0.0,0,0,3.5e-05,16
CUST000330,743.27,79.293,-4.055,1.333,44.967,18.667,0.1043,0.0,0.1111,0.0,0,1,7.8e-05,9
CUST000331,0.0,72.797,-0.145,3.333,46.937,9.333,0.2502,-0.0189,0.0,0.0,1,0,0.0,45
CUST000332,1234.72,84.437,2.62,0.333,51.713,12.0,0.1552,0.0,0.0833,0.0,0,1,0.00013,47
CUST000333,0.0,74.317,1.815,1.0,47.13,8.667,0.1195,0.0,0.0,0.0,1,0,0.0,46
CUST000334,3604.52,77.68,1.655,2.333,48.073,16.333,0.1642,0.0,0.0833,0.0,0,1,0.000378,27
CUST000335,740.62,66.31,-10.355,3.0,35.51,15.667,0.0153,-0.0667,0.0833,0.0,0,0,7.8e-05,31
CUST000336,338.11,82.683,4.99,0.0,43.683,19.333,0.0,0.0,0.0833,0.0,0,1,3.6e-05,44
CUST000337,497.44,97.127,-1.68,0.333,85.323,12.667,0.0725,0.0,0.0,0.0,0,1,5.2e-05,55
CUST000338,0.0,66.917,10.84,2.667,21.567,23.0,0.2194,0.0,0.0,0.0,1,0,0.0,24
CUST000339,2825.6,78.89,-1.39,2.667,54.233,6.333,0.0503,0.0,0.0,0.0,0,1,0.000297,41
CUST000340,727.89,75.92,1.53,5.333,42.73,20.667,0.1773,0.0,0.0,0.0833,0,1,7.6e-05,42
CUST000341,1149.34,80.767,6.005,1.0,61.88,9.333,0.2291,0.0,0.0,0.0,0,0,0.000121,25
CUST000342,1394.12,65.183,-3.38,5.333,31.437,18.667,0.1194,0.0,0.0,0.0,1,0,0.000146,10
CUST000343,660.8,83.393,-4.285,0.667,64.49,15.0,0.0,0.0,0.0,0.0,0,1,6.9e-05,30
CUST000344,0.0,63.353,-0.175,1.667,26.697,12.0,0.1728,0.0,0.0,0.0,1,0,0.0,38
CUST000345,1433.33,82.057,-9.24,2.0,48.38,19.333,0.0425,0.0,0.0833,0.0,0,1,0.000151,24
CUST000346,2578.33,81.283,-1.97,1.667,45.557,15.333,0.2796,0.0,0.0,0.0,0,0,0.000271,4
CUST000347,2955.68,88.133,-6.89,0.333,61.92,7.0,0.1318,0.0,0.0,0.0,0,0,0.00031,32
CUST000348,4506.06,86.063,1.335,3.0,65.883,11.333,0.1677,0.0,0.0833,0.0,0,1,0.000473,52
CUST000349,225.24,44.553,4.73,1.333,-27.377,23.0,0.3154,0.0,0.0,0.1,0,0,2.4e-05,10
CUST000350,403.39,68.92,-5.33,0.0,25.527,12.0,0.3092,0.0,0.0,0.0,0,1,4.2e-05,43
CUST000351,275.57,44.423,-6.28,3.333,-10.82,19.333,0.2594,-0.2857,0.0,0.0833,0,1,2.9e-05,43
CUST000352,935.82,85.973,-0.61,1.333,54.223,21.667,0.2933,0.0,0.0,0.0,0,0,9.8e-05,9
CUST000353,902.5,76.413,9.475,2.0,38.2,12.333,0.2359,0.0,0.0,0.0,0,0,9.5e-05,5
CUST000354,1221.1,83.717,0.66,0.333,49.377,17.667,0.2348,0.0,0.0833,0.0,0,0,0.000128,22
CUST000355,0.0,47.453,-2.76,3.333,-10.833,14.333,0.0934,-0.1,0.0,0.0,1,0,0.0,40
CUST000356,0.0,58.6,-1.52,2.333,16.153,14.0,0.1275,0.0,0.0,0.0,1,0,0.0,47
CUST000357,0.0,67.593,0.49,3.0,25.45,13.667,0.2089,0.0,0.0,0.0,1,0,0.0,41
CUST000358,0.0,76.523,-0.685,0.333,44.397,13.667,0.0,0.0,0.0,0.0,1,0,0.0,50
CUST000359,806.02,73.767,-3.545,1.0,36.99,11.0,0.1226,-0.2174,0.0,0.3333,0,1,8.5e-05,3
CUST000360,9645.93,96.15,-0.0,4.333,95.13,5.0,0.1955,0.1256,0.1667,0.0,0,0,0.001013,28
CUST000361,1593.03,83.93,2.145,1.333,66.647,9.333,0.2173,0.0,0.0833,0.0,0,0,0.000167,34
CUST000362,9022.97,74.083,-5.51,7.0,33.633,12.0,0.2475,0.0,0.0833,0.0,0,0,0.000947,31
CUST000363,2545.83,77.71,-13.15,1.0,36.427,7.667,0.1436,0.0,0.0,0.0,0,0,0.000267,34
CUST000364,2193.75,73.393,-2.54,1.667,38.13,16.333,0.1245,0.0,0.0,0.0,0,0,0.00023,16
CUST000365,3451.73,85.73,0.84,0.0,63.387,7.333,0.2366,0.0,0.0,0.0,0,0,0.000362,31
CUST000366,613.2,73.417,2.43,1.0,41.37,13.0,0.0736,0.0,0.0,0.0,0,1,6.4e-05,3
CUST000367,724.37,77.193,11.61,0.333,55.383,14.333,0.0469,0.0,0.0,0.0,0,1,7.6e-05,36
CUST000368,3339.03,80.403,5.15,3.0,53.36,7.0,0.0502,0.0,0.1667,0.0,0,1,0.000351,15
CUST000369,0.0,68.53,-2.24,1.667,38.497,18.667,0.1345,0.0,0.0,0.0,1,0,0.0,53
CUST000370,375.2,88.413,7.105,1.0,71.513,16.0,0.0931,0.0,0.0,0.0,0,1,3.9e-05,21
CUST000371,1269.86,76.777,8.08,3.667,51.563,13.0,0.1254,0.0,0.0833,0.0,0,1,0.000133,52
CUST000372,1192.25,75.14,3.99,1.667,41.493,14.0,0.0992,0.0,0.0,0.0,0,0,0.000125,5
CUST000373,741.76,89.123,7.135,0.667,74.293,11.667,0.1707,0.0,0.0833,0.0,0,1,7.8e-05,45
CUST000374,2214.96,84.92,6.455,0.333,54.303,10.667,0.0394,0.0,0.0833,0.0,0,0,0.000233,32
CUST000375,645.63,79.993,2.6,0.667,51.27,9.667,0.0,0.0,0.0833,0.0,0,1,6.8e-05,48
CUST000376,20893.87,85.7,-4.695,13.333,45.96,21.333,0.277,0.0,0.0833,0.0,0,1,0.002194,41
CUST000377,466.25,99.113,-0.0,0.667,88.587,11.0,0.1116,0.0,0.0,0.0,0,1,4.9e-05,41
CUST000378,14210.43,92.897,0.4,4.333,69.64,2.667,0.1352,0.0,0.1667,0.0,0,1,0.001492,51
CUST000379,1147.47,90.453,-2.565,0.667,73.36,5.333,0.2159,0.0,0.0,0.0,0,0,0.00012,11
CUST000380,434.26,61.747,-3.03,2.333,7.76,13.0,0.1605,0.0,0.0,0.0833,0,1,4.6e-05,53
CUST000381,946.4,81.76,10.48,0.0,66.37,11.5,0.1179,0.0,0.0,0.0,0,0,9.9e-05,2
CUST000382,377.5,53.743,-3.5,1.333,2.67,13.667,0.1595,0.0,0.0,0.0,0,0,4e-05,3
CUST000383,1259.73,72.357,3.425,2.0,24.193,16.0,0.3104,0.1053,0.1667,0.0,0,0,0.000132,26
CUST000384,453.43,13.57,-2.66,4.333,-75.367,19.333,0.3691,0.0,0.0,0.0,0,0,4.8e-05,35
CUST000385,10782.22,75.477,-3.685,6.333,37.25,16.667,0.2667,0.0,0.0,0.0,0,0,0.001132,8
CUST000386,865.27,78.987,8.25,1.667,57.853,12.333,0.1325,0.0,0.0,0.0,0,0,9.1e-05,5
CUST000387,1232.62,80.63,6.625,1.0,53.717,10.333,0.2223,0.0,0.0,0.0,0,1,0.000129,6
CUST000388,326.04,65.397,-5.505,2.667,12.28,16.333,0.1125,0.0,0.0,0.0,0,0,3.4e-05,23
CUST000389,14855.96,88.277,7.205,6.667,70.223,2.667,0.1935,0.0,0.0,0.0,0,0,0.00156,33
CUST000390,293.23,89.393,-2.435,0.333,80.207,9.333,0.0309,0.0,0.0833,0.0,0,1,3.1e-05,27
CUST000391,0.0,80.253,2.905,0.333,63.18,9.333,0.0283,0.1429,0.0,0.0,1,0,0.0,34
CUST000392,331.91,74.703,12.16,1.333,57.263,11.333,0.0967,0.0,0.0,0.1667,0,0,3.5e-05,6
CUST000393,367.24,29.44,2.0,3.0,-50.587,20.333,0.2748,0.0,0.0,0.0,0,0,3.9e-05,22
CUST000394,1871.78,78.303,-3.71,1.0,45.707,11.0,0.2125,0.0,0.0833,0.0,0,0,0.000197,26
CUST000395,760.74,78.117,-0.295,0.0,37.307,13.333,0.1028,0.0,0.0,0.0833,0,1,8e-05,37
CUST000396,0.0,62.77,-2.8,4.0,18.675,13.0,0.1605,0.0,0.0,0.0,1,0,0.0,44
CUST000397,1401.16,87.043,-10.135,1.0,59.88,14.0,0.0567,0.15,0.3333,0.0,0,0,0.000147,29
CUST000398,2480.83,93.347,6.28,1.0,82.53,11.0,0.1391,0.0,0.0,0.0,0,1,0.00026,24
CUST000399,329.57,72.153,10.5,1.667,41.287,20.0,0.1481,0.2,0.1667,0.0,0,1,3.5e-05,12
CUST000400,1071.79,87.12,2.53,0.0,65.88,11.0,0.1594,0.0,0.0,0.0,0,1,0.000113,24
CUST000401,483.98,75.35,-1.215,1.667,47.39,19.0,0.1502,0.0,0.0,0.0,0,0,5.1e-05,32
CUST000402,533.35,47.74,5.93,2.333,-4.59,16.0,0.4095,0.25,0.0,0.0,0,0,5.6e-05,22
CUST000403,292.5,42.017,-5.21,4.0,-25.083,24.333,0.1678,-0.1667,0.0,0.0,0,1,3.1e-05,40
CUST000404,6106.67,85.737,1.32,2.333,65.697,6.333,0.235,0.0,0.0,0.0,0,0,0.000641,34
CUST000405,462.5,86.223,4.555,1.0,59.527,12.333,0.1838,0.0,0.0,0.0,0,0,4.9e-05,5
CUST000406,2510.76,85.367,-4.84,1.0,50.563,13.333,0.113,0.0,0.0833,0.0,0,0,0.000264,21
CUST000407,265.36,70.397,3.105,1.667,32.283,14.0,0.0822,0.0,0.0,0.0,0,1,2.8e-05,42
CUST000408,726.7,64.37,6.38,1.667,25.59,12.333,0.298,-0.0588,0.0,0.1429,0,0,7.6e-05,7
CUST000409,565.6,62.5,0.335,2.333,17.7,18.667,0.2447,0.0,0.0,0.0,0,0,5.9e-05,7
CUST000410,0.0,63.973,-4.475,2.0,16.423,19.0,0.1047,0.0,0.0,0.0,1,0,0.0,46
CUST000411,1189.79,69.457,4.355,2.333,30.343,17.333,0.0334,0.0,0.0,0.0,0,0,0.000125,32
CUST000412,926.25,91.283,-1.285,0.333,74.517,17.333,0.2662,0.0,0.0,0.0,0,0,9.7e-05,10
CUST000413,357.18,78.833,2.33,1.0,50.953,12.667,0.0349,0.1667,0.1667,0.0,0,1,3.8e-05,55
CUST000414,8075.5,82.427,4.35,5.333,60.077,12.667,0.2284,0.0,0.1667,0.0,0,0,0.000848,17
CUST000415,194.74,65.187,6.54,0.667,22.897,11.667,0.183,0.0,0.0,0.0,0,1,2e-05,21
CUST000416,0.0,60.773,-3.06,2.667,20.92,20.333,0.1444,0.0,0.0,0.0,1,0,0.0,41
CUST000417,0.0,71.837,-0.835,1.0,37.06,9.333,0.1128,0.0,0.0,0.0,1,0,0.0,56
CUST000418,292.0,65.61,4.315,2.667,34.403,20.0,0.2003,0.25,0.1667,0.0,0,1,3.1e-05,56
CUST000419,3465.12,74.147,8.855,2.333,47.637,9.667,0.069,0.0,0.0833,0.0,0,1,0.000364,45
CUST000420,778.74,96.727,-2.11,0.667,84.113,13.333,0.0062,0.0,0.0833,0.0,0,0,8.2e-05,34
CUST000421,2664.38,65.2,-8.82,1.5,14.96,5.0,0.3061,0.0,0.0,0.0,0,0,0.00028,2
CUST000422,926.25,78.717,2.665,1.0,37.403,21.0,0.1267,0.0,0.0,0.0,0,1,9.7e-05,9
CUST000423,0.0,71.977,1.405,1.0,25.173,7.0,0.1981,0.0,0.0,0.0,1,0,0.0,50
CUST000424,6430.22,92.08,5.69,1.667,80.407,6.0,0.2121,0.0,0.0,0.0,0,0,0.000675,10
CUST000425,675.0,79.49,3.845,0.667,43.827,20.333,0.1516,0.0,0.0,0.0,0,1,7.1e-05,55
CUST000426,2417.04,91.127,2.95,0.667,72.147,6.0,0.0805,0.0889,0.0833,0.0,0,0,0.000254,20
CUST000427,422.8,80.877,-9.01,1.333,51.697,16.333,0.1269,0.0,0.0,0.0,0,1,4.4e-05,18
CUST000428,24397.28,86.833,-0.32,12.667,46.077,11.0,0.1739,0.0,0.1667,0.0833,0,1,0.002562,37
CUST000429,660.8,82.463,-7.55,0.333,54.493,9.333,0.0,0.0,0.0,0.0,0,1,6.9e-05,46
CUST000430,618.82,79.71,-0.1,1.333,45.623,16.0,0.071,0.0,0.0833,0.0,0,0,6.5e-05,31
CUST000431,0.0,87.353,1.38,0.667,67.813,13.333,0.1372,0.0,0.0,0.0,1,0,0.0,29
CUST000432,565.6,75.013,4.865,1.333,38.243,14.667,0.198,0.0,0.0,0.0,0,0,5.9e-05,16
CUST000433,327.6,71.247,4.59,1.0,25.893,14.667,0.0663,0.0,0.0,0.0,0,1,3.4e-05,3
CUST000434,8540.54,71.427,0.84,6.667,42.31,13.333,0.2981,0.0,0.0833,0.0,0,0,0.000897,32
CUST000435,608.87,70.48,9.295,3.333,18.563,20.667,0.0148,0.0,0.0,0.0,0,1,6.4e-05,37
CUST000436,2373.91,72.393,-1.035,1.667,34.527,15.0,0.2727,0.0,0.0,0.0833,0,0,0.000249,16
CUST000437,2281.88,52.12,1.52,4.0,-6.36,22.0,0.2651,0.0,0.0,0.0,0,0,0.00024,2
CUST000438,0.0,76.617,2.935,3.0,48.833,8.667,0.1392,-0.0145,0.1,0.0,1,0,0.0,26
CUST000439,11164.91,89.97,-4.0,5.0,62.757,9.333,0.2061,0.0,0.1667,0.0,0,1,0.001172,54
CUST000440,505.0,76.11,-7.99,1.0,50.257,12.667,0.2626,0.0,0.0,0.0,0,0,5.3e-05,26
CUST000441,1015.0,72.137,2.58,3.0,19.65,22.0,0.1806,0.0,0.0,0.0,0,1,0.000107,56
CUST000442,413.95,70.477,-1.42,1.667,32.427,19.0,0.125,0.0,0.0,0.0833,0,0,4.3e-05,35
CUST000443,2673.67,81.377,-6.32,1.333,49.093,15.333,0.0898,0.0,0.0,0.0,0,0,0.000281,10
CUST000444,1476.14,87.133,-1.19,1.0,61.237,6.667,0.1728,0.0,0.0833,0.0,0,0,0.000155,23
CUST000445,489.74,96.217,5.675,0.0,80.037,9.333,0.0932,0.0,0.0,0.0833,0,1,5.1e-05,52
CUST000446,298.9,92.753,4.175,0.333,79.697,6.333,0.1892,0.0,0.0,0.0,0,0,3.1e-05,31
CUST000447,280.0,75.333,0.765,0.333,49.887,14.0,0.0038,0.0,0.0,0.0,0,1,2.9e-05,40
CUST000448,1018.47,69.653,5.045,0.333,32.003,11.0,0.2214,0.0588,0.25,0.0,0,0,0.000107,4
CUST000449,2791.88,81.26,-4.26,2.333,58.99,10.0,0.2789,0.0,0.0,0.0,0,1,0.000293,24
CUST000450,1079.72,82.323,-5.03,0.667,40.94,20.333,0.3214,0.0,0.1667,0.0,0,0,0.000113,27
CUST000451,3468.36,78.227,0.24,2.333,53.463,9.667,0.1179,0.0,0.0,0.0,0,1,0.000364,33
CUST000452,3015.68,71.127,-2.6,2.0,37.31,14.667,0.1,0.0,0.0,0.0,0,0,0.000317,34
CUST000453,8594.0,84.903,3.465,4.667,64.057,1.667,0.106,0.0,0.0,0.0,0,0,0.000902,11
CUST000454,250.0,78.177,7.34,1.0,45.53,21.667,0.3158,0.0,0.0,0.0,0,1,2.6e-05,42
CUST000455,10523.01,94.81,-2.97,3.0,72.217,6.0,0.199,0.0,0.25,0.0,0,0,0.001105,26
CUST000456,965.95,92.563,-2.225,0.0,71.993,5.667,0.105,0.0,0.0,0.0,0,1,0.000101,42
CUST000457,0.0,60.537,2.57,1.667,23.807,13.667,0.1271,0.0,0.0,0.0,1,0,0.0,21
CUST000458,462.5,88.14,7.7,0.667,62.4,13.333,0.2533,0.0,0.0,0.0,0,0,4.9e-05,32
CUST000459,315.67,71.487,-4.68,2.0,32.78,14.333,0.2277,0.0,0.0833,0.0833,0,1,3.3e-05,41
