customer_id,segment,region,industry,acquisition_channel,account_manager_id,current_mrr,concentration_weight,renewal_due_flag,churn_risk_score,churn_risk_tier,churn_risk_main_driver,revenue_quality_score,revenue_quality_risk_tier,revenue_quality_main_driver,discount_dependency_score,discount_dependency_tier,discount_dependency_main_driver,expansion_quality_score,expansion_quality_risk_tier,expansion_quality_main_driver,governance_priority_score,governance_priority_tier,governance_main_driver,recommended_action,recommended_action_reason
CUST004372,SMB,EMEA,FinTech,content_marketing,AM0023,0.0,0.0,0,65.729,High,Usage deterioration,11.672,Critical,Weak realized pricing,79.104,Critical,High discount level,39.285714285714285,High,No recent expansion signal,54.869,Moderate,Churn risk pressure,review discount policy,"Moderate priority driven by Churn risk pressure; churn=65.7, quality=11.7, discount=79.1"
CUST002072,Mid-Market,North America,SaaS,content_marketing,AM0010,2799.83,0.000294,0,26.771,Low,Payment stress,30.893,High,Weak realized pricing,97.406,Critical,High discount level,22.35,Critical,Low healthy expansion mix,54.827,Moderate,Discount dependency,review discount policy,"Moderate priority driven by Discount dependency; churn=26.8, quality=30.9, discount=97.4"
CUST002747,SMB,North America,Healthcare,partner_referral,AM0007,309.77,3.3e-05,1,35.838,Moderate,Payment stress,33.985,High,Weak realized pricing,82.285,Critical,High discount level,20.2,Critical,Low healthy expansion mix,54.719,Moderate,Discount dependency,reprice at renewal,"Moderate priority driven by Discount dependency; churn=35.8, quality=34.0, discount=82.3"
CUST001840,Enterprise,APAC,Retail,partner_referral,AM0006,28010.9,0.002941,1,27.531,Low,Payment stress,49.679,Moderate,Weak realized pricing,75.635,Critical,Persistent discounting,32.74,High,Low healthy expansion mix,54.673,Moderate,Exposure concentration,reprice at renewal,"Moderate priority driven by Exposure concentration; churn=27.5, quality=49.7, discount=75.6"
CUST003399,Enterprise,EMEA,Manufacturing,partner_referral,AM0014,14990.47,0.001574,0,17.589,Low,Discount pressure,34.611,High,Weak realized pricing,100.0,Critical,High discount level,25.0,Critical,Low healthy expansion mix,54.493,Moderate,Discount dependency,review account manager behavior,"Moderate priority driven by Discount dependency; churn=17.6, quality=34.6, discount=100.0"
CUST000792,Mid-Market,North America,SaaS,enterprise_sales,AM0010,3179.87,0.000334,0,33.364,Moderate,Usage deterioration,22.864,Critical,Weak realized pricing,83.721,Critical,High discount level,45.0,High,No recent expansion signal,54.269,Moderate,Revenue quality weakness,review discount policy,"Moderate priority driven by Revenue quality weakness; churn=33.4, quality=22.9, discount=83.7"
CUST003277,SMB,North America,Retail,self_serve,AM0020,1375.68,0.000144,0,50.852,Moderate,Usage deterioration,28.089,High,Weak realized pricing,59.743,High,Persistent discounting,42.62,High,No recent expansion signal,54.263,Moderate,Churn risk pressure,monitor only,"Moderate priority driven by Churn risk pressure; churn=50.9, quality=28.1, discount=59.7"
CUST000199,SMB,EMEA,Logistics,self_serve,AM0015,767.18,8.1e-05,1,33.854,Moderate,Discount pressure,21.622,Critical,Weak realized pricing,73.54,High,High discount level,42.62,High,No recent expansion signal,54.124,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=33.9, quality=21.6, discount=73.5"
CUST001492,SMB,North America,Logistics,paid_media,AM0008,758.6,8e-05,0,37.823,Moderate,Payment stress,15.53,Critical,Weak realized pricing,74.247,High,High discount level,37.857142857142854,High,No recent expansion signal,54.123,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=37.8, quality=15.5, discount=74.2"
CUST000480,Mid-Market,APAC,Manufacturing,outbound_sdr,AM0016,4301.47,0.000452,1,20.935,Low,Discount pressure,36.82,High,Weak realized pricing,89.85,Critical,High discount level,23.902,Critical,Low healthy expansion mix,54.101,Moderate,Discount dependency,reprice at renewal,"Moderate priority driven by Discount dependency; churn=20.9, quality=36.8, discount=89.8"
CUST001092,Mid-Market,North America,Healthcare,content_marketing,AM0012,0.0,0.0,0,63.351,High,Usage deterioration,13.048,Critical,Weak realized pricing,80.0,Critical,High discount level,40.23714285714286,High,No recent expansion signal,53.9,Moderate,Churn risk pressure,review discount policy,"Moderate priority driven by Churn risk pressure; churn=63.4, quality=13.0, discount=80.0"
CUST001609,SMB,APAC,SaaS,self_serve,AM0033,1533.31,0.000161,0,27.101,Low,Discount pressure,29.56,High,Weak realized pricing,97.146,Critical,High discount level,25.648,High,Low healthy expansion mix,53.869,Moderate,Discount dependency,review discount policy,"Moderate priority driven by Discount dependency; churn=27.1, quality=29.6, discount=97.1"
CUST003492,SMB,North America,Retail,self_serve,AM0019,419.41,4.4e-05,0,38.97,Moderate,Usage deterioration,18.846,Critical,Weak realized pricing,82.241,Critical,High discount level,42.62,High,No recent expansion signal,53.755,Moderate,Revenue quality weakness,review discount policy,"Moderate priority driven by Revenue quality weakness; churn=39.0, quality=18.8, discount=82.2"
CUST001215,SMB,North America,Retail,paid_media,AM0031,1109.69,0.000117,1,39.527,Moderate,Usage deterioration,28.064,High,Weak realized pricing,62.301,High,Persistent discounting,45.031,Moderate,No recent expansion signal,53.694,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=39.5, quality=28.1, discount=62.3"
CUST001699,SMB,North America,Healthcare,self_serve,AM0036,866.53,9.1e-05,0,34.676,Moderate,Discount pressure,18.684,Critical,Weak realized pricing,82.428,Critical,High discount level,42.62,High,No recent expansion signal,53.495,Moderate,Revenue quality weakness,review discount policy,"Moderate priority driven by Revenue quality weakness; churn=34.7, quality=18.7, discount=82.4"
CUST001557,Mid-Market,EMEA,Education,enterprise_sales,AM0017,2087.03,0.000219,1,39.113,Moderate,Payment stress,29.948,High,Weak realized pricing,59.907,High,Persistent discounting,44.95433333333333,High,No recent expansion signal,53.422,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=39.1, quality=29.9, discount=59.9"
CUST003169,SMB,North America,Retail,paid_media,AM0028,262.23,2.8e-05,0,31.508,Moderate,Payment stress,24.367,Critical,Weak realized pricing,84.277,Critical,High discount level,8.822,Critical,Low healthy expansion mix,53.384,Moderate,Revenue quality weakness,review discount policy,"Moderate priority driven by Revenue quality weakness; churn=31.5, quality=24.4, discount=84.3"
CUST001857,Mid-Market,North America,Manufacturing,partner_referral,AM0019,4435.27,0.000466,0,20.892,Low,Discount pressure,31.224,High,Weak realized pricing,96.429,Critical,High discount level,25.0,Critical,Low healthy expansion mix,53.23,Moderate,Discount dependency,review discount policy,"Moderate priority driven by Discount dependency; churn=20.9, quality=31.2, discount=96.4"
CUST002431,SMB,APAC,Media,paid_media,AM0040,819.62,8.6e-05,0,39.149,Moderate,Usage deterioration,22.068,Critical,Weak realized pricing,77.249,Critical,High discount level,45.0,High,No recent expansion signal,53.22,Moderate,Revenue quality weakness,review account manager behavior,"Moderate priority driven by Revenue quality weakness; churn=39.1, quality=22.1, discount=77.2"
CUST002619,Mid-Market,North America,SaaS,paid_media,AM0011,1958.8,0.000206,1,35.055,Moderate,Payment stress,30.563,High,Weak realized pricing,70.212,High,High discount level,48.93,Moderate,No recent expansion signal,53.174,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=35.1, quality=30.6, discount=70.2"
CUST003932,Enterprise,APAC,SaaS,outbound_sdr,AM0040,13841.42,0.001453,0,29.304,Low,Usage deterioration,29.755,High,Weak realized pricing,76.417,Critical,High discount level,47.827666666666666,Moderate,No recent expansion signal,53.11,Moderate,Exposure concentration,review account manager behavior,"Moderate priority driven by Exposure concentration; churn=29.3, quality=29.8, discount=76.4"
CUST002655,SMB,EMEA,Media,outbound_sdr,AM0038,819.62,8.6e-05,1,43.373,Moderate,Payment stress,31.493,High,Weak realized pricing,57.27,High,Persistent discounting,45.64666666666667,Moderate,No recent expansion signal,53.083,Moderate,Churn risk pressure,monitor only,"Moderate priority driven by Churn risk pressure; churn=43.4, quality=31.5, discount=57.3"
CUST001618,Mid-Market,North America,Logistics,outbound_sdr,AM0012,3129.99,0.000329,0,36.731,Moderate,Sentiment/support deterioration,24.271,Critical,Weak realized pricing,67.857,High,High discount level,42.62,High,No recent expansion signal,52.926,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=36.7, quality=24.3, discount=67.9"
CUST002925,SMB,North America,SaaS,self_serve,AM0028,312.62,3.3e-05,0,51.036,Moderate,Usage deterioration,26.849,High,Weak realized pricing,64.837,High,High discount level,45.0,High,No recent expansion signal,52.904,Moderate,Churn risk pressure,monitor only,"Moderate priority driven by Churn risk pressure; churn=51.0, quality=26.8, discount=64.8"
CUST000654,SMB,North America,Media,paid_media,AM0008,685.46,7.2e-05,0,47.193,Moderate,Usage deterioration,26.259,High,Weak realized pricing,62.521,High,Persistent discounting,42.62,High,No recent expansion signal,52.807,Moderate,Churn risk pressure,monitor only,"Moderate priority driven by Churn risk pressure; churn=47.2, quality=26.3, discount=62.5"
CUST004392,Enterprise,North America,Media,partner_referral,AM0007,36040.85,0.003784,1,42.336,Moderate,Payment stress,38.503,High,Weak realized pricing,24.395,Low,High discount level,51.82333333333333,Moderate,No recent expansion signal,52.795,Moderate,Exposure concentration,monitor only,"Moderate priority driven by Exposure concentration; churn=42.3, quality=38.5, discount=24.4"
CUST000212,Mid-Market,North America,Logistics,enterprise_sales,AM0020,0.0,0.0,0,57.971,High,Usage deterioration,25.0,Critical,Weak realized pricing,90.76,Critical,High discount level,28.877,High,Low healthy expansion mix,52.777,Moderate,Churn risk pressure,review discount policy,"Moderate priority driven by Churn risk pressure; churn=58.0, quality=25.0, discount=90.8"
CUST001932,SMB,EMEA,Manufacturing,paid_media,AM0025,0.0,0.0,0,51.7,Moderate,Usage deterioration,19.669,Critical,Weak realized pricing,93.8,Critical,High discount level,23.059,Critical,Low healthy expansion mix,52.768,Moderate,Churn risk pressure,review discount policy,"Moderate priority driven by Churn risk pressure; churn=51.7, quality=19.7, discount=93.8"
CUST002945,Enterprise,EMEA,SaaS,enterprise_sales,AM0027,9859.07,0.001035,0,17.569,Low,Discount pressure,36.077,High,Weak realized pricing,97.144,Critical,High discount level,26.189,High,Low healthy expansion mix,52.757,Moderate,Discount dependency,review discount policy,"Moderate priority driven by Discount dependency; churn=17.6, quality=36.1, discount=97.1"
CUST003534,Enterprise,APAC,SaaS,enterprise_sales,AM0040,11306.49,0.001187,0,22.611,Low,Payment stress,31.501,High,Weak realized pricing,82.007,Critical,High discount level,32.271,High,Low healthy expansion mix,52.601,Moderate,Exposure concentration,review account manager behavior,"Moderate priority driven by Exposure concentration; churn=22.6, quality=31.5, discount=82.0"
CUST003909,Mid-Market,North America,Retail,outbound_sdr,AM0010,2806.82,0.000295,0,19.905,Low,Discount pressure,33.09,High,Weak realized pricing,98.787,Critical,High discount level,21.8,Critical,Low healthy expansion mix,52.5,Moderate,Discount dependency,review discount policy,"Moderate priority driven by Discount dependency; churn=19.9, quality=33.1, discount=98.8"
CUST004204,SMB,APAC,Media,content_marketing,AM0016,0.0,0.0,0,51.153,Moderate,Usage deterioration,22.407,Critical,Weak realized pricing,95.0,Critical,High discount level,21.0,Critical,Low healthy expansion mix,52.486,Moderate,Churn risk pressure,review discount policy,"Moderate priority driven by Churn risk pressure; churn=51.2, quality=22.4, discount=95.0"
CUST003850,SMB,North America,Logistics,paid_media,AM0020,624.87,6.6e-05,0,41.218,Moderate,Usage deterioration,24.928,Critical,Weak realized pricing,73.905,High,High discount level,45.0,High,No recent expansion signal,52.469,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=41.2, quality=24.9, discount=73.9"
CUST000759,SMB,EMEA,FinTech,paid_media,AM0001,359.2,3.8e-05,1,33.362,Moderate,Payment stress,22.734,Critical,Weak realized pricing,72.868,High,High discount level,43.53766666666667,High,No recent expansion signal,52.399,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=33.4, quality=22.7, discount=72.9"
CUST003929,Mid-Market,North America,SaaS,paid_media,AM0031,4156.26,0.000436,0,26.304,Low,Discount pressure,22.232,Critical,Weak realized pricing,82.35,Critical,High discount level,45.0,High,No recent expansion signal,52.359,Moderate,Revenue quality weakness,review discount policy,"Moderate priority driven by Revenue quality weakness; churn=26.3, quality=22.2, discount=82.4"
CUST004410,SMB,North America,Education,paid_media,AM0012,819.62,8.6e-05,0,36.326,Moderate,Payment stress,23.508,Critical,Weak realized pricing,80.395,Critical,High discount level,47.179,Moderate,No recent expansion signal,52.311,Moderate,Revenue quality weakness,review discount policy,"Moderate priority driven by Revenue quality weakness; churn=36.3, quality=23.5, discount=80.4"
CUST003599,SMB,North America,Retail,partner_referral,AM0031,971.49,0.000102,0,23.056,Low,Payment stress,28.701,High,Weak realized pricing,98.107,Critical,High discount level,25.0,Critical,Low healthy expansion mix,52.256,Moderate,Discount dependency,review discount policy,"Moderate priority driven by Discount dependency; churn=23.1, quality=28.7, discount=98.1"
CUST003091,SMB,EMEA,Manufacturing,paid_media,AM0014,422.8,4.4e-05,1,37.628,Moderate,Payment stress,26.027,High,Weak realized pricing,65.547,High,High discount level,45.341,Moderate,No recent expansion signal,52.223,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=37.6, quality=26.0, discount=65.5"
CUST002232,SMB,North America,Healthcare,self_serve,AM0032,1355.58,0.000142,0,41.53,Moderate,Usage deterioration,27.213,High,Weak realized pricing,66.622,High,High discount level,45.0,High,No recent expansion signal,52.209,Moderate,Churn risk pressure,monitor only,"Moderate priority driven by Churn risk pressure; churn=41.5, quality=27.2, discount=66.6"
CUST000796,SMB,APAC,FinTech,paid_media,AM0005,481.81,5.1e-05,1,25.376,Low,Payment stress,38.903,High,Weak realized pricing,85.114,Critical,High discount level,14.848,Critical,Low healthy expansion mix,52.118,Moderate,Discount dependency,reprice at renewal,"Moderate priority driven by Discount dependency; churn=25.4, quality=38.9, discount=85.1"
CUST000151,Mid-Market,North America,Retail,partner_referral,AM0010,800.45,8.4e-05,1,27.525,Low,Payment stress,34.322,High,Weak realized pricing,72.355,High,Persistent discounting,16.652,Critical,Low healthy expansion mix,52.09,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=27.5, quality=34.3, discount=72.4"
CUST000237,SMB,North America,Healthcare,paid_media,AM0032,1448.24,0.000152,1,26.911,Low,Payment stress,36.065,High,Weak realized pricing,78.497,Critical,High discount level,30.546,High,Low healthy expansion mix,52.034,Moderate,Discount dependency,reprice at renewal,"Moderate priority driven by Discount dependency; churn=26.9, quality=36.1, discount=78.5"
