customer_id,current_month,churn_risk_inputs,revenue_quality_inputs,account_fragility_inputs,forward_risk_flags
CUST000042,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 28.923, ""trailing_3m_payment_delay_avg"": 15.667, ""trailing_3m_support_ticket_avg"": 3.0, ""trailing_3m_usage_trend"": 1.58}","{""avg_discount_pct"": 0.1872125954015264, ""current_mrr"": 1041.65, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8127874045984735, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000109, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.03103037077164663, ""seat_growth_rate"": 0.0}",[]
CUST000043,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 23.613, ""trailing_3m_payment_delay_avg"": 20.333, ""trailing_3m_support_ticket_avg"": 2.0, ""trailing_3m_usage_trend"": -1.655}","{""avg_discount_pct"": 0.13515096241539865, ""current_mrr"": 1041.65, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8648490375846013, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000109, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.0575, ""seat_growth_rate"": 0.0}","[""payment_delay_stress""]"
CUST000044,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 49.767, ""trailing_3m_payment_delay_avg"": 16.667, ""trailing_3m_support_ticket_avg"": 1.667, ""trailing_3m_usage_trend"": 2.02}","{""avg_discount_pct"": 0.12130012112929775, ""current_mrr"": 643.94, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.878715408267851, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 6.8e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.39749999999999996, ""seat_growth_rate"": 0.0}",[]
CUST000045,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 42.543, ""trailing_3m_payment_delay_avg"": 11.0, ""trailing_3m_support_ticket_avg"": 1.333, ""trailing_3m_usage_trend"": 13.72}","{""avg_discount_pct"": 0.03505936907187522, ""current_mrr"": 426.99, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9649406309281248, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 4.5e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.39999999999999997, ""seat_growth_rate"": 0.1429}",[]
CUST000046,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 42.863, ""trailing_3m_payment_delay_avg"": 15.333, ""trailing_3m_support_ticket_avg"": 1.667, ""trailing_3m_usage_trend"": 12.725}","{""avg_discount_pct"": 0.25751409476160253, ""current_mrr"": 1071.32, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.7424859052383976, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000112, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.03857344210880036, ""seat_growth_rate"": 0.0}","[""discount_dependency""]"
CUST000047,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 49.177, ""trailing_3m_payment_delay_avg"": 16.0, ""trailing_3m_support_ticket_avg"": 2.0, ""trailing_3m_usage_trend"": 5.725}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0}",[]
CUST000048,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 39.52, ""trailing_3m_payment_delay_avg"": 7.667, ""trailing_3m_support_ticket_avg"": 1.333, ""trailing_3m_usage_trend"": -2.865}","{""avg_discount_pct"": 0.0, ""current_mrr"": 613.2, ""discount_dependency_flag"": 0, ""realized_price_index"": 1.0, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 6.4e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.3725, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
CUST000049,2026-02-01,"{""contraction_frequency"": 0.0833, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 49.427, ""trailing_3m_payment_delay_avg"": 13.333, ""trailing_3m_support_ticket_avg"": 0.667, ""trailing_3m_usage_trend"": 8.26}","{""avg_discount_pct"": 0.08262037405491444, ""current_mrr"": 402.08, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9174044966175886, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 4.2e-05, ""contraction_frequency"": 0.0833, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.03, ""seat_growth_rate"": -0.1111}",[]
CUST000050,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 38.577, ""trailing_3m_payment_delay_avg"": 9.333, ""trailing_3m_support_ticket_avg"": 0.667, ""trailing_3m_usage_trend"": 5.755}","{""avg_discount_pct"": 0.1913914643886516, ""current_mrr"": 1151.88, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8085998541514741, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000121, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.3866273520555216, ""seat_growth_rate"": 0.0}",[]
CUST000051,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 1.767, ""trailing_3m_payment_delay_avg"": 18.333, ""trailing_3m_support_ticket_avg"": 2.667, ""trailing_3m_usage_trend"": 0.705}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.2143}","[""low_nps"", ""discount_dependency""]"
CUST000052,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 1.42, ""trailing_3m_payment_delay_avg"": 12.333, ""trailing_3m_support_ticket_avg"": 3.0, ""trailing_3m_usage_trend"": 0.55}","{""avg_discount_pct"": 0.14794262424358132, ""current_mrr"": 2409.38, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8520532253110759, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000253, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.4036363636363636, ""seat_growth_rate"": 0.0656}","[""low_nps""]"
CUST000053,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 68.047, ""trailing_3m_payment_delay_avg"": 7.667, ""trailing_3m_support_ticket_avg"": 1.333, ""trailing_3m_usage_trend"": 8.125}","{""avg_discount_pct"": 0.07447365390454057, ""current_mrr"": 3820.68, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9255263460954595, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000401, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.37749999999999995, ""seat_growth_rate"": 0.0}",[]
CUST000054,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 1.213, ""trailing_3m_payment_delay_avg"": 17.333, ""trailing_3m_support_ticket_avg"": 3.0, ""trailing_3m_usage_trend"": 3.985}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.1667}","[""low_nps"", ""discount_dependency""]"
CUST000055,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 51.4, ""trailing_3m_payment_delay_avg"": 13.0, ""trailing_3m_support_ticket_avg"": 1.0, ""trailing_3m_usage_trend"": 1.87}","{""avg_discount_pct"": 0.22616815334978174, ""current_mrr"": 1317.25, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7738242550768647, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000138, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.026595450478540252, ""seat_growth_rate"": 0.0}",[]
CUST000056,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 46.183, ""trailing_3m_payment_delay_avg"": 15.333, ""trailing_3m_support_ticket_avg"": 1.667, ""trailing_3m_usage_trend"": -4.13}","{""avg_discount_pct"": 0.09382257315373897, ""current_mrr"": 990.38, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9061673297118278, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000104, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.034999999999999996, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
CUST000057,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 6.053, ""trailing_3m_payment_delay_avg"": 9.333, ""trailing_3m_support_ticket_avg"": 3.333, ""trailing_3m_usage_trend"": -4.795}","{""avg_discount_pct"": 0.3947241190967132, ""current_mrr"": 3826.47, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.6052732675285577, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000402, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.1203976014294006, ""seat_growth_rate"": 0.0}","[""usage_declining"", ""low_nps"", ""discount_dependency""]"
CUST000058,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 31.13, ""trailing_3m_payment_delay_avg"": 17.667, ""trailing_3m_support_ticket_avg"": 1.667, ""trailing_3m_usage_trend"": 5.88}","{""avg_discount_pct"": 0.1776744979320343, ""current_mrr"": 938.12, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8223255020679657, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 9.9e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.39249999999999996, ""seat_growth_rate"": 0.0}",[]
CUST000059,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 47.317, ""trailing_3m_payment_delay_avg"": 12.0, ""trailing_3m_support_ticket_avg"": 1.333, ""trailing_3m_usage_trend"": 3.9}","{""avg_discount_pct"": 0.09184011352885524, ""current_mrr"": 422.8, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9081598864711448, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 4.4e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.02, ""seat_growth_rate"": 0.0}",[]
CUST000060,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 36.157, ""trailing_3m_payment_delay_avg"": 21.667, ""trailing_3m_support_ticket_avg"": 2.0, ""trailing_3m_usage_trend"": 0.425}","{""avg_discount_pct"": 0.04465050647583531, ""current_mrr"": 595.29, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9553494935241648, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 6.3e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.042499999999999996, ""seat_growth_rate"": 0.0}","[""payment_delay_stress""]"
CUST000061,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 33.653, ""trailing_3m_payment_delay_avg"": 14.667, ""trailing_3m_support_ticket_avg"": 2.667, ""trailing_3m_usage_trend"": 0.675}","{""avg_discount_pct"": 0.24726190476190474, ""current_mrr"": 420.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7527380952380952, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 4.4e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.049608843537414966, ""seat_growth_rate"": 0.0}",[]
CUST000062,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 52.71, ""trailing_3m_payment_delay_avg"": 9.0, ""trailing_3m_support_ticket_avg"": 0.667, ""trailing_3m_usage_trend"": 2.185}","{""avg_discount_pct"": 0.07355711128289438, ""current_mrr"": 918.47, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9264428887171056, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 9.6e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.0325, ""seat_growth_rate"": 0.0}",[]
CUST000063,2026-02-01,"{""contraction_frequency"": 0.0833, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": -80.827, ""trailing_3m_payment_delay_avg"": 19.0, ""trailing_3m_support_ticket_avg"": 4.667, ""trailing_3m_usage_trend"": -0.405}","{""avg_discount_pct"": 0.4349001496548284, ""current_mrr"": 1242.86, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.5651078963036867, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000131, ""contraction_frequency"": 0.0833, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.7368506707299105, ""seat_growth_rate"": -0.1176}","[""low_nps"", ""discount_dependency"", ""renewal_at_risk""]"
CUST000064,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 21.237, ""trailing_3m_payment_delay_avg"": 18.667, ""trailing_3m_support_ticket_avg"": 0.667, ""trailing_3m_usage_trend"": 8.27}","{""avg_discount_pct"": 0.22145760392772346, ""current_mrr"": 496.98, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7785625176063423, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 5.2e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.05842251484681764, ""seat_growth_rate"": 0.0}",[]
CUST000065,2026-02-01,"{""contraction_frequency"": 0.0833, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 73.03, ""trailing_3m_payment_delay_avg"": 3.0, ""trailing_3m_support_ticket_avg"": 0.667, ""trailing_3m_usage_trend"": 4.12}","{""avg_discount_pct"": 0.21897452244917975, ""current_mrr"": 407.81, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7810254775508202, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 4.3e-05, ""contraction_frequency"": 0.0833, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.013067788921311396, ""seat_growth_rate"": 0.0}",[]
CUST000066,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 79.44, ""trailing_3m_payment_delay_avg"": 9.0, ""trailing_3m_support_ticket_avg"": 2.0, ""trailing_3m_usage_trend"": -6.32}","{""avg_discount_pct"": 0.14910467224324928, ""current_mrr"": 4716.15, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.850893207383141, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000495, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.3675, ""seat_growth_rate"": 0.1687}","[""usage_declining""]"
CUST000067,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 81.567, ""trailing_3m_payment_delay_avg"": 18.667, ""trailing_3m_support_ticket_avg"": 0.667, ""trailing_3m_usage_trend"": 3.215}","{""avg_discount_pct"": 0.30161475305383123, ""current_mrr"": 549.31, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.6983852469461689, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 5.8e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.06737353615054731, ""seat_growth_rate"": 0.0}","[""discount_dependency""]"
CUST000068,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 31.103, ""trailing_3m_payment_delay_avg"": 5.667, ""trailing_3m_support_ticket_avg"": 1.333, ""trailing_3m_usage_trend"": 5.44}","{""avg_discount_pct"": 0.15924784217016028, ""current_mrr"": 973.2, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8407521578298397, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000102, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.2, ""renewal_risk_proxy"": 0.012499999999999999, ""seat_growth_rate"": 0.0556}",[]
CUST000069,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 29.853, ""trailing_3m_payment_delay_avg"": 14.667, ""trailing_3m_support_ticket_avg"": 1.0, ""trailing_3m_usage_trend"": -0.29}","{""avg_discount_pct"": 0.060383159886471145, ""current_mrr"": 422.8, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9396168401135288, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 4.4e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.047499999999999994, ""seat_growth_rate"": 0.0}",[]
CUST000070,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": -4.227, ""trailing_3m_payment_delay_avg"": 21.0, ""trailing_3m_support_ticket_avg"": 2.667, ""trailing_3m_usage_trend"": 14.76}","{""avg_discount_pct"": 0.12292537313432836, ""current_mrr"": 335.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8770746268656716, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 3.5e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.4173454545454545, ""seat_growth_rate"": 0.1667}","[""low_nps"", ""payment_delay_stress""]"
CUST000071,2026-02-01,"{""contraction_frequency"": 0.1667, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 83.6, ""trailing_3m_payment_delay_avg"": 7.333, ""trailing_3m_support_ticket_avg"": 2.667, ""trailing_3m_usage_trend"": 9.75}","{""avg_discount_pct"": 0.09864777620488885, ""current_mrr"": 5064.99, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9013522237951113, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000532, ""contraction_frequency"": 0.1667, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.024999999999999998, ""seat_growth_rate"": 0.0}",[]
CUST000072,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 26.01, ""trailing_3m_payment_delay_avg"": 8.5, ""trailing_3m_support_ticket_avg"": 2.0, ""trailing_3m_usage_trend"": -8.47}","{""avg_discount_pct"": 0.21368038740920098, ""current_mrr"": 660.8, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7863196125907991, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 6.9e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.027311483915600142, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
