customer_id,signup_date,region,segment,company_size,industry,acquisition_channel,account_manager_id,lifecycle_stage
CUST000294,2023-08-01,North America,SMB,1-20,Media,outbound_sdr,AM0012,Active
CUST000295,2024-03-01,North America,SMB,1-20,Retail,outbound_sdr,AM0012,Renewing Soon
CUST000296,2022-10-01,LATAM,Mid-Market,51-200,FinTech,paid_media,AM0019,Renewing Soon
CUST000297,2024-10-01,EMEA,SMB,1-20,Healthcare,self_serve,AM0018,Active
CUST000298,2021-07-01,APAC,SMB,21-50,Education,partner_referral,AM0040,Churned
CUST000299,2023-01-01,EMEA,Mid-Market,501-1000,SaaS,partner_referral,AM0009,Renewing Soon
CUST000300,2021-08-01,EMEA,SMB,51-200,Media,self_serve,AM0018,Renewing Soon
CUST000301,2023-04-01,North America,SMB,1-20,FinTech,paid_media,AM0011,Churned
CUST000302,2022-08-01,LATAM,SMB,1-20,Logistics,self_serve,AM0024,Churned
CUST000303,2022-04-01,North America,SMB,1-20,Manufacturing,paid_media,AM0034,Renewing Soon
CUST000304,2025-12-01,EMEA,SMB,51-200,Logistics,partner_referral,AM0038,Onboarding
CUST000305,2021-08-01,EMEA,SMB,1-20,Media,paid_media,AM0021,Renewing Soon
CUST000306,2022-02-01,EMEA,SMB,1-20,Manufacturing,self_serve,AM0015,Renewing Soon
CUST000307,2023-09-01,LATAM,SMB,21-50,Retail,self_serve,AM0039,Churned
CUST000308,2022-02-01,North America,SMB,1-20,FinTech,partner_referral,AM0007,Renewing Soon
CUST000309,2023-03-01,EMEA,Mid-Market,51-200,Education,partner_referral,AM0009,Renewing Soon
CUST000310,2022-09-01,North America,Mid-Market,201-500,Logistics,partner_referral,AM0037,Renewing Soon
CUST000311,2023-01-01,EMEA,SMB,1-20,Healthcare,content_marketing,AM0038,Renewing Soon
CUST000312,2022-03-01,North America,SMB,1-20,SaaS,partner_referral,AM0028,Churned
CUST000313,2022-05-01,North America,Enterprise,501-1000,Manufacturing,partner_referral,AM0012,Renewing Soon
CUST000314,2025-07-01,North America,Mid-Market,201-500,SaaS,content_marketing,AM0037,Active
CUST000315,2024-05-01,North America,SMB,51-200,Logistics,self_serve,AM0037,Active
CUST000316,2025-03-01,EMEA,SMB,1-20,FinTech,outbound_sdr,AM0030,Renewing Soon
CUST000317,2023-07-01,EMEA,SMB,21-50,Media,paid_media,AM0027,Active
CUST000318,2022-09-01,EMEA,Mid-Market,51-200,Media,content_marketing,AM0023,Churned
CUST000319,2022-09-01,North America,Enterprise,1001-5000,Logistics,enterprise_sales,AM0012,Renewing Soon
CUST000320,2023-07-01,North America,Enterprise,5000+,Retail,partner_referral,AM0020,Active
CUST000321,2024-03-01,North America,SMB,1-20,FinTech,paid_media,AM0028,Renewing Soon
CUST000322,2024-06-01,EMEA,SMB,51-200,Education,paid_media,AM0021,Renewing Soon
CUST000323,2023-11-01,North America,SMB,21-50,Retail,content_marketing,AM0035,Active
CUST000324,2023-07-01,North America,SMB,21-50,Media,partner_referral,AM0008,Active
CUST000325,2024-12-01,North America,SMB,1-20,Healthcare,self_serve,AM0007,Active
CUST000326,2025-02-01,EMEA,Mid-Market,201-500,SaaS,enterprise_sales,AM0021,Active
CUST000327,2022-09-01,North America,SMB,1-20,Media,self_serve,AM0010,Renewing Soon
CUST000328,2025-12-01,EMEA,Enterprise,5000+,Logistics,partner_referral,AM0030,Onboarding
CUST000329,2024-11-01,EMEA,SMB,51-200,FinTech,self_serve,AM0030,Active
CUST000330,2025-06-01,EMEA,SMB,1-20,Education,self_serve,AM0039,Renewing Soon
CUST000331,2022-06-01,EMEA,Mid-Market,501-1000,SaaS,enterprise_sales,AM0018,Churned
CUST000332,2022-04-01,EMEA,Mid-Market,501-1000,Manufacturing,outbound_sdr,AM0039,Renewing Soon
CUST000333,2022-05-01,North America,SMB,21-50,Healthcare,outbound_sdr,AM0007,Churned
CUST000334,2023-12-01,APAC,Mid-Market,51-200,Healthcare,partner_referral,AM0040,Renewing Soon
CUST000335,2023-08-01,EMEA,SMB,1-20,FinTech,content_marketing,AM0014,Active
CUST000336,2022-07-01,EMEA,SMB,1-20,FinTech,self_serve,AM0001,Renewing Soon
CUST000337,2021-08-01,EMEA,SMB,1-20,Manufacturing,content_marketing,AM0030,Renewing Soon
CUST000338,2024-03-01,North America,SMB,51-200,FinTech,outbound_sdr,AM0028,Churned
CUST000339,2022-10-01,EMEA,Mid-Market,51-200,Manufacturing,content_marketing,AM0018,Renewing Soon
CUST000340,2022-09-01,APAC,SMB,21-50,Retail,paid_media,AM0005,Renewing Soon
CUST000341,2024-02-01,APAC,Mid-Market,201-500,Education,paid_media,AM0013,Active
CUST000342,2025-05-01,LATAM,Mid-Market,201-500,Retail,content_marketing,AM0025,Churned
CUST000343,2023-09-01,EMEA,SMB,1-20,FinTech,self_serve,AM0009,Renewing Soon
CUST000344,2023-01-01,EMEA,SMB,21-50,SaaS,content_marketing,AM0039,Churned
CUST000345,2024-03-01,APAC,SMB,21-50,Logistics,content_marketing,AM0024,Renewing Soon
CUST000346,2025-11-01,North America,Mid-Market,201-500,Logistics,paid_media,AM0036,Onboarding
CUST000347,2023-07-01,APAC,Mid-Market,51-200,Media,partner_referral,AM0002,Active
CUST000348,2021-11-01,EMEA,Mid-Market,201-500,Media,partner_referral,AM0030,Renewing Soon
CUST000349,2025-05-01,North America,SMB,1-20,Retail,outbound_sdr,AM0035,Active
CUST000350,2022-08-01,North America,SMB,21-50,Logistics,paid_media,AM0012,Renewing Soon
CUST000351,2022-08-01,APAC,SMB,1-20,Manufacturing,paid_media,AM0016,Renewing Soon
CUST000352,2025-06-01,North America,SMB,1-20,Education,outbound_sdr,AM0028,Active
CUST000353,2025-10-01,North America,Mid-Market,501-1000,Media,outbound_sdr,AM0035,Active
CUST000354,2024-05-01,North America,SMB,1-20,Education,paid_media,AM0011,Active
CUST000355,2022-11-01,North America,SMB,51-200,Manufacturing,content_marketing,AM0036,Churned
CUST000356,2022-04-01,North America,SMB,51-200,Healthcare,content_marketing,AM0028,Churned
CUST000357,2022-10-01,APAC,SMB,1-20,Healthcare,outbound_sdr,AM0002,Churned
CUST000358,2022-01-01,North America,Mid-Market,51-200,Healthcare,content_marketing,AM0011,Churned
CUST000359,2025-12-01,APAC,SMB,1-20,Logistics,self_serve,AM0005,Onboarding
CUST000360,2023-11-01,APAC,Enterprise,5000+,Retail,enterprise_sales,AM0033,Active
CUST000361,2023-05-01,North America,Mid-Market,201-500,FinTech,outbound_sdr,AM0019,Active
CUST000362,2023-08-01,North America,Enterprise,501-1000,Education,outbound_sdr,AM0020,Active
CUST000363,2023-05-01,EMEA,Mid-Market,201-500,Healthcare,outbound_sdr,AM0017,Active
CUST000364,2024-11-01,North America,Mid-Market,51-200,Manufacturing,content_marketing,AM0032,Active
CUST000365,2023-08-01,North America,Mid-Market,201-500,Healthcare,partner_referral,AM0037,Active
CUST000366,2025-12-01,LATAM,SMB,1-20,Manufacturing,self_serve,AM0035,Onboarding
CUST000367,2023-03-01,LATAM,SMB,1-20,Education,self_serve,AM0040,Renewing Soon
CUST000368,2024-12-01,APAC,Mid-Market,501-1000,Education,content_marketing,AM0006,Renewing Soon
CUST000369,2021-10-01,North America,SMB,1-20,Education,self_serve,AM0031,Churned
CUST000370,2024-06-01,EMEA,SMB,1-20,Healthcare,outbound_sdr,AM0023,Renewing Soon
CUST000371,2021-11-01,EMEA,Mid-Market,201-500,Retail,enterprise_sales,AM0015,Renewing Soon
CUST000372,2025-10-01,North America,SMB,51-200,FinTech,self_serve,AM0035,Active
CUST000373,2022-06-01,EMEA,SMB,1-20,Manufacturing,partner_referral,AM0038,Renewing Soon
CUST000374,2023-07-01,North America,Mid-Market,501-1000,Retail,partner_referral,AM0037,Active
CUST000375,2022-03-01,North America,SMB,1-20,Retail,self_serve,AM0037,Renewing Soon
CUST000376,2022-10-01,EMEA,Enterprise,5000+,Media,enterprise_sales,AM0009,Renewing Soon
CUST000377,2022-10-01,North America,SMB,1-20,Healthcare,partner_referral,AM0008,Renewing Soon
CUST000378,2021-12-01,North America,Enterprise,1001-5000,Logistics,partner_referral,AM0031,Renewing Soon
CUST000379,2025-04-01,APAC,Mid-Market,51-200,Healthcare,outbound_sdr,AM0024,Active
CUST000380,2021-10-01,LATAM,SMB,51-200,Manufacturing,content_marketing,AM0018,Renewing Soon
CUST000381,2026-01-01,EMEA,SMB,51-200,Logistics,content_marketing,AM0009,Onboarding
CUST000382,2025-12-01,APAC,SMB,1-20,Education,content_marketing,AM0006,Onboarding
CUST000383,2024-01-01,LATAM,SMB,1-20,Logistics,paid_media,AM0006,Active
CUST000384,2023-04-01,North America,SMB,21-50,Logistics,partner_referral,AM0008,At Risk
CUST000385,2025-07-01,EMEA,Enterprise,501-1000,FinTech,partner_referral,AM0014,Active
CUST000386,2025-10-01,North America,SMB,21-50,Media,self_serve,AM0029,Active
CUST000387,2025-09-01,North America,Mid-Market,201-500,Media,paid_media,AM0028,Renewing Soon
CUST000388,2024-04-01,APAC,SMB,1-20,Manufacturing,self_serve,AM0006,Active
CUST000389,2023-06-01,EMEA,Enterprise,501-1000,SaaS,partner_referral,AM0022,Active
CUST000390,2023-12-01,EMEA,SMB,51-200,Healthcare,content_marketing,AM0025,Renewing Soon
CUST000391,2023-05-01,North America,SMB,1-20,Logistics,self_serve,AM0007,Churned
CUST000392,2025-09-01,North America,SMB,21-50,Media,self_serve,AM0011,Active
CUST000393,2024-05-01,LATAM,SMB,1-20,Logistics,content_marketing,AM0009,Active
CUST000394,2024-01-01,North America,Mid-Market,51-200,Healthcare,paid_media,AM0004,Active
CUST000395,2023-02-01,North America,SMB,1-20,SaaS,partner_referral,AM0007,Renewing Soon
CUST000396,2022-07-01,North America,SMB,1-20,Manufacturing,content_marketing,AM0034,Churned
CUST000397,2023-10-01,EMEA,SMB,21-50,Healthcare,self_serve,AM0038,Active
CUST000398,2024-03-01,EMEA,Mid-Market,201-500,SaaS,partner_referral,AM0009,Renewing Soon
CUST000399,2025-03-01,EMEA,SMB,21-50,SaaS,content_marketing,AM0027,Renewing Soon
CUST000400,2024-03-01,North America,SMB,21-50,SaaS,paid_media,AM0011,Renewing Soon
CUST000401,2023-07-01,North America,SMB,1-20,FinTech,content_marketing,AM0008,Active
CUST000402,2024-05-01,APAC,SMB,1-20,Education,self_serve,AM0005,Active
CUST000403,2022-11-01,EMEA,SMB,21-50,Healthcare,self_serve,AM0038,Renewing Soon
CUST000404,2023-05-01,EMEA,Enterprise,1001-5000,Manufacturing,partner_referral,AM0017,Active
CUST000405,2025-10-01,EMEA,SMB,1-20,Retail,content_marketing,AM0026,Active
CUST000406,2024-06-01,APAC,Mid-Market,51-200,Media,content_marketing,AM0013,Active
CUST000407,2022-09-01,North America,SMB,21-50,Education,self_serve,AM0019,Renewing Soon
CUST000408,2025-08-01,North America,SMB,1-20,Retail,partner_referral,AM0034,Active
CUST000409,2025-08-01,EMEA,SMB,21-50,Education,paid_media,AM0039,Active
CUST000410,2022-05-01,North America,SMB,1-20,Education,content_marketing,AM0031,Churned
CUST000411,2023-07-01,APAC,SMB,21-50,Retail,content_marketing,AM0033,Active
CUST000412,2025-05-01,EMEA,SMB,1-20,Manufacturing,paid_media,AM0009,Active
CUST000413,2021-08-01,APAC,SMB,21-50,Manufacturing,content_marketing,AM0040,Renewing Soon
CUST000414,2024-10-01,APAC,Enterprise,501-1000,Manufacturing,partner_referral,AM0005,Active
CUST000415,2024-06-01,EMEA,SMB,1-20,Healthcare,paid_media,AM0014,Renewing Soon
CUST000416,2022-10-01,LATAM,SMB,1-20,FinTech,content_marketing,AM0034,Churned
CUST000417,2021-07-01,EMEA,SMB,21-50,Healthcare,self_serve,AM0021,Churned
CUST000418,2021-07-01,APAC,SMB,1-20,Manufacturing,outbound_sdr,AM0005,Renewing Soon
CUST000419,2022-06-01,North America,Mid-Market,51-200,Retail,partner_referral,AM0004,Renewing Soon
CUST000420,2023-05-01,EMEA,SMB,21-50,Manufacturing,self_serve,AM0014,Active
CUST000421,2026-01-01,EMEA,Mid-Market,51-200,SaaS,paid_media,AM0030,Onboarding
CUST000422,2025-06-01,North America,SMB,1-20,Healthcare,self_serve,AM0004,Renewing Soon
CUST000423,2022-01-01,North America,SMB,21-50,Healthcare,outbound_sdr,AM0036,Churned
CUST000424,2025-05-01,LATAM,Enterprise,5000+,Retail,enterprise_sales,AM0031,Active
CUST000425,2021-08-01,EMEA,SMB,21-50,Healthcare,self_serve,AM0014,Renewing Soon
CUST000426,2024-07-01,North America,Mid-Market,51-200,SaaS,outbound_sdr,AM0032,Active
CUST000427,2024-09-01,North America,SMB,1-20,SaaS,self_serve,AM0028,Renewing Soon
CUST000428,2023-02-01,North America,Enterprise,5000+,Manufacturing,enterprise_sales,AM0012,Renewing Soon
CUST000429,2022-05-01,North America,SMB,1-20,FinTech,self_serve,AM0028,Renewing Soon
CUST000430,2023-08-01,LATAM,SMB,21-50,Manufacturing,self_serve,AM0001,Active
CUST000431,2023-10-01,EMEA,Mid-Market,51-200,Retail,partner_referral,AM0038,Churned
CUST000432,2024-11-01,North America,SMB,51-200,Media,paid_media,AM0034,Active
CUST000433,2025-12-01,EMEA,SMB,21-50,Retail,self_serve,AM0009,Onboarding
CUST000434,2023-07-01,North America,Enterprise,1001-5000,SaaS,enterprise_sales,AM0007,Active
CUST000435,2023-02-01,North America,SMB,1-20,Healthcare,self_serve,AM0019,Renewing Soon
CUST000436,2024-11-01,EMEA,Mid-Market,51-200,Education,outbound_sdr,AM0021,Active
CUST000437,2026-01-01,EMEA,Mid-Market,201-500,FinTech,partner_referral,AM0027,Onboarding
CUST000438,2024-01-01,LATAM,Mid-Market,201-500,Media,outbound_sdr,AM0034,Churned
CUST000439,2021-09-01,EMEA,Enterprise,1001-5000,Manufacturing,enterprise_sales,AM0003,Renewing Soon
CUST000440,2024-01-01,EMEA,SMB,1-20,SaaS,outbound_sdr,AM0014,Active
CUST000441,2021-07-01,APAC,SMB,1-20,FinTech,self_serve,AM0016,Renewing Soon
CUST000442,2023-04-01,LATAM,SMB,21-50,Logistics,self_serve,AM0016,Active
CUST000443,2025-05-01,APAC,Mid-Market,201-500,Media,content_marketing,AM0040,Active
CUST000444,2024-04-01,LATAM,Mid-Market,51-200,Logistics,partner_referral,AM0027,Active
CUST000445,2021-11-01,APAC,SMB,51-200,Healthcare,self_serve,AM0006,Renewing Soon
CUST000446,2023-08-01,APAC,SMB,1-20,Education,partner_referral,AM0024,Active
CUST000447,2022-11-01,North America,SMB,1-20,FinTech,content_marketing,AM0019,Renewing Soon
CUST000448,2025-11-01,APAC,SMB,51-200,Healthcare,outbound_sdr,AM0013,Onboarding
CUST000449,2024-03-01,EMEA,Mid-Market,201-500,Retail,enterprise_sales,AM0026,Renewing Soon
CUST000450,2023-12-01,EMEA,SMB,51-200,Media,paid_media,AM0018,Active
CUST000451,2023-06-01,EMEA,Mid-Market,201-500,Manufacturing,content_marketing,AM0026,Renewing Soon
CUST000452,2023-05-01,LATAM,Mid-Market,201-500,Manufacturing,partner_referral,AM0017,Active
CUST000453,2025-04-01,LATAM,Enterprise,501-1000,FinTech,outbound_sdr,AM0024,Active
CUST000454,2022-09-01,North America,SMB,1-20,Healthcare,paid_media,AM0020,Renewing Soon
CUST000455,2024-01-01,APAC,Enterprise,1001-5000,SaaS,enterprise_sales,AM0016,Active
CUST000456,2022-09-01,APAC,Mid-Market,51-200,Logistics,outbound_sdr,AM0006,Renewing Soon
CUST000457,2024-06-01,North America,Mid-Market,51-200,SaaS,content_marketing,AM0007,Churned
CUST000458,2023-07-01,North America,SMB,21-50,Retail,paid_media,AM0011,Active
CUST000459,2022-10-01,North America,SMB,21-50,FinTech,partner_referral,AM0012,Renewing Soon
CUST000460,2023-11-01,APAC,Mid-Market,51-200,Manufacturing,outbound_sdr,AM0006,Active
CUST000461,2021-08-01,EMEA,SMB,21-50,FinTech,partner_referral,AM0018,Renewing Soon
CUST000462,2021-10-01,LATAM,SMB,51-200,Healthcare,self_serve,AM0020,Renewing Soon
CUST000463,2024-04-01,EMEA,SMB,21-50,Manufacturing,paid_media,AM0015,Active
CUST000464,2023-04-01,LATAM,SMB,21-50,Retail,paid_media,AM0016,Active
CUST000465,2024-07-01,North America,SMB,21-50,Media,self_serve,AM0011,Active
CUST000466,2024-08-01,APAC,SMB,1-20,Healthcare,paid_media,AM0016,Active
CUST000467,2022-11-01,North America,SMB,1-20,Retail,self_serve,AM0020,Renewing Soon
CUST000468,2025-12-01,EMEA,Enterprise,5000+,Logistics,enterprise_sales,AM0025,Onboarding
CUST000469,2025-03-01,APAC,Enterprise,1001-5000,Healthcare,outbound_sdr,AM0013,Renewing Soon
CUST000470,2025-04-01,LATAM,SMB,21-50,Logistics,self_serve,AM0040,Active
CUST000471,2025-02-01,APAC,SMB,51-200,Media,content_marketing,AM0013,Active
CUST000472,2024-06-01,North America,SMB,1-20,Logistics,content_marketing,AM0029,Renewing Soon
CUST000473,2021-07-01,North America,SMB,1-20,Manufacturing,self_serve,AM0020,Renewing Soon
CUST000474,2023-06-01,North America,Enterprise,1001-5000,Education,outbound_sdr,AM0032,Active
CUST000475,2024-06-01,North America,SMB,1-20,Manufacturing,partner_referral,AM0028,Renewing Soon
CUST000476,2024-06-01,EMEA,SMB,21-50,Retail,partner_referral,AM0003,Renewing Soon
CUST000477,2023-05-01,EMEA,SMB,21-50,Media,partner_referral,AM0026,Active
CUST000478,2025-09-01,APAC,SMB,21-50,FinTech,paid_media,AM0033,Renewing Soon
CUST000479,2023-02-01,APAC,Mid-Market,51-200,Education,enterprise_sales,AM0013,Renewing Soon
CUST000480,2025-03-01,APAC,Mid-Market,201-500,Manufacturing,outbound_sdr,AM0016,Renewing Soon
CUST000481,2024-11-01,APAC,SMB,1-20,SaaS,self_serve,AM0002,Active
CUST000482,2022-01-01,North America,SMB,51-200,Retail,content_marketing,AM0035,Renewing Soon
CUST000483,2025-05-01,North America,Enterprise,501-1000,Education,enterprise_sales,AM0034,Active
CUST000484,2023-04-01,EMEA,SMB,21-50,Manufacturing,content_marketing,AM0039,Churned
CUST000485,2022-08-01,APAC,Mid-Market,201-500,Logistics,partner_referral,AM0016,Renewing Soon
CUST000486,2024-05-01,North America,Enterprise,1001-5000,Healthcare,enterprise_sales,AM0010,Active
CUST000487,2025-02-01,EMEA,SMB,1-20,Media,outbound_sdr,AM0015,Active
CUST000488,2023-08-01,EMEA,Enterprise,501-1000,Retail,enterprise_sales,AM0038,At Risk
CUST000489,2022-04-01,North America,SMB,1-20,Education,self_serve,AM0004,Renewing Soon
CUST000490,2023-12-01,North America,Mid-Market,501-1000,FinTech,content_marketing,AM0031,Active
CUST000491,2023-06-01,APAC,SMB,21-50,Manufacturing,partner_referral,AM0002,Churned
CUST000492,2024-12-01,EMEA,SMB,1-20,Logistics,partner_referral,AM0026,Renewing Soon
CUST000493,2025-02-01,North America,SMB,21-50,SaaS,self_serve,AM0029,Active
CUST000494,2024-03-01,APAC,SMB,21-50,Healthcare,partner_referral,AM0013,Churned
CUST000495,2022-08-01,North America,SMB,21-50,Education,content_marketing,AM0032,Churned
CUST000496,2025-11-01,APAC,SMB,1-20,Education,partner_referral,AM0006,Onboarding
CUST000497,2025-06-01,North America,Mid-Market,51-200,Logistics,outbound_sdr,AM0029,Renewing Soon
CUST000498,2025-04-01,EMEA,SMB,51-200,Education,self_serve,AM0027,Active
CUST000499,2024-02-01,North America,SMB,1-20,Media,paid_media,AM0020,Active
CUST000500,2025-10-01,North America,Enterprise,1001-5000,Manufacturing,partner_referral,AM0004,Active
CUST000501,2026-01-01,APAC,Enterprise,5000+,Retail,enterprise_sales,AM0040,Onboarding
CUST000502,2025-04-01,North America,SMB,1-20,Logistics,paid_media,AM0028,Active
CUST000503,2023-08-01,North America,SMB,21-50,Retail,content_marketing,AM0019,Churned
CUST000504,2021-10-01,North America,Mid-Market,51-200,SaaS,partner_referral,AM0007,Renewing Soon
CUST000505,2025-07-01,EMEA,Mid-Market,201-500,Healthcare,partner_referral,AM0003,Active
CUST000506,2023-10-01,APAC,SMB,51-200,Manufacturing,self_serve,AM0006,Churned
CUST000507,2022-07-01,LATAM,Mid-Market,501-1000,Education,enterprise_sales,AM0037,Renewing Soon
CUST000508,2023-03-01,North America,SMB,51-200,Manufacturing,paid_media,AM0032,Churned
CUST000509,2024-12-01,North America,SMB,51-200,Education,paid_media,AM0019,Churned
CUST000510,2023-01-01,North America,Mid-Market,51-200,Logistics,enterprise_sales,AM0034,Renewing Soon
CUST000511,2021-11-01,EMEA,Mid-Market,501-1000,FinTech,content_marketing,AM0018,Renewing Soon
CUST000512,2023-03-01,LATAM,Mid-Market,501-1000,Retail,outbound_sdr,AM0036,Renewing Soon
CUST000513,2023-02-01,EMEA,SMB,1-20,Manufacturing,content_marketing,AM0017,Churned
CUST000514,2022-10-01,EMEA,SMB,1-20,FinTech,outbound_sdr,AM0026,Renewing Soon
CUST000515,2023-11-01,North America,SMB,1-20,Manufacturing,self_serve,AM0019,Active
CUST000516,2024-09-01,LATAM,SMB,21-50,Manufacturing,content_marketing,AM0027,Active
CUST000517,2021-08-01,EMEA,SMB,21-50,Logistics,self_serve,AM0009,Renewing Soon
CUST000518,2023-06-01,North America,SMB,1-20,Manufacturing,partner_referral,AM0037,Renewing Soon
CUST000519,2025-05-01,North America,SMB,1-20,SaaS,content_marketing,AM0011,Active
CUST000520,2022-06-01,North America,Mid-Market,201-500,Manufacturing,enterprise_sales,AM0028,Renewing Soon
CUST000521,2021-11-01,North America,SMB,1-20,Logistics,content_marketing,AM0031,Renewing Soon
CUST000522,2023-02-01,North America,SMB,51-200,Retail,self_serve,AM0031,Churned
CUST000523,2022-10-01,EMEA,Mid-Market,51-200,Healthcare,partner_referral,AM0022,Renewing Soon
CUST000524,2022-02-01,EMEA,SMB,1-20,Media,outbound_sdr,AM0030,Churned
CUST000525,2025-06-01,North America,Enterprise,501-1000,SaaS,enterprise_sales,AM0037,Active
CUST000526,2024-12-01,EMEA,SMB,21-50,Healthcare,self_serve,AM0027,Active
CUST000527,2023-05-01,LATAM,SMB,21-50,Manufacturing,content_marketing,AM0008,Churned
CUST000528,2021-10-01,APAC,Enterprise,501-1000,Education,partner_referral,AM0033,Renewing Soon
CUST000529,2024-03-01,EMEA,SMB,1-20,Logistics,self_serve,AM0022,Renewing Soon
CUST000530,2021-11-01,North America,Mid-Market,201-500,SaaS,outbound_sdr,AM0028,Renewing Soon
CUST000531,2025-12-01,APAC,Mid-Market,51-200,Education,partner_referral,AM0040,Onboarding
CUST000532,2022-09-01,North America,SMB,21-50,Education,content_marketing,AM0028,Renewing Soon
